sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code
train-034927,train,중년,여성,"대인관계(부부, 자녀)",해당없음,분노,툴툴대는,ANGRY,딸이 용돈을 안 올려준다고 삐져서 방에만 있어. 화가 나. 요즘 왜 이리 날 힘들게 하는지 모르겠어. 그래도 엄마로서 먼저 풀어줘야겠지? 그냥 먼저 가서 용돈을 올려준다고 해야겠어. 그게 마음이 편할 것 같아.,Pro_08582,Pro_08582_00025,E11,S07_D02
train-018637,train,중년,여성,"직장, 업무 스트레스",해당없음,당황,한심한,ANGRY,아침에 큰 아이의 준비물을 챙겨주느라 내 서류를 깜빡하고 집에 두고 나왔어. 회의 때 쓸 중요한 자료인데 순간 머릿속에 하얘졌어. 나는 왜 이렇게 한심할까? 방법이 떠오르지 않아. 일단 다른 직원에게 도움을 요청해봐야겠어.,Pro_08989,Pro_08989_00012,E58,S10_D02
train-038214,train,노년,남성,대인관계,만성질환 유,분노,방어적인,ANGRY,어제도 날씨가 좋아서 밖에 나갔는데 말상대가 없어 혼자 막걸리만 한 잔 하고 돌아왔어. 이 나이 먹으면 말할 사람이 없어지지. 친하게 지내던 사람들이 다 죽어 없거나 이제 같이 지내기엔 너무 잘난 사람이 많거나 해.,Pro_09725,Pro_09725_00019,E14,S04_D01
train-047861,train,노년,남성,재정,만성질환 무,분노,악의적인,ANGRY,사업이 실패해서 집도 팔고 지금은 일용직으로 근근이 살아가고 있는데 너무 괴로워. 잘 나가던 사업으로 한땐 사장님으로 불렸는데 지금은 하루 벌어 하루 사니까 죽고 싶어. 이제 나이도 많고 재기하긴 힘들겠지만 그래도 자식들 생각하면서 열심히 살아야지.,Pro_10866,Pro_10866_00016,E15,S13_D02
train-007391,train,청소년,여성,학교폭력/따돌림,해당없음,상처,질투하는,ANGRY,요즘 왜 이렇게 질투가 나는지 모르겠어. 우리 반에 공부를 잘하는 친구가 있는데 그 친구가 미워. 그래서 이번에 공부를 열심히 해서 친구와 비슷한 성적을 받아보려고.,Pro_01892,Pro_01892_00023,E41,S03_D02
train-001726,train,청년,남성,"진로,취업,직장",해당없음,분노,방어적인,ANGRY,칼퇴근한다고 상사한테 한 소리 들었어. 나는 업무시간에 열심히 일해서 내 할당량을 채우는데 왜 내가 그런 소리를 들어야 하지? 아무래도 상사와 다시 이야기해 봐야겠어. 점심시간 때 단둘이 식사하자고 해서 이야기해 봐야겠어.,Pro_03785,Pro_03785_00038,E14,S06_D02
train-033471,train,청년,여성,"진로,취업,직장",해당없음,상처,억울한,ANGRY,내가 하지 않았던 일을 직장에서 누명 쓰게 되어 억울해. 내가 한 게 아닌데 착각하고 누군가가 내가 했다고 한 거야. 엄청 억울했어. 내가 사실을 기반으로 이해시키려고 하고는 있어. 누군가의 오해로 일어난 일이니까.,Pro_05378,Pro_05378_00009,E47,S06_D02
train-012434,train,청년,남성,"연애,결혼,출산",해당없음,분노,구역질 나는,ANGRY,내 여자친구가 바람을 피우고 그 남자와 다음 달에 결혼을 한다고 해서 어이가 없네. 그런 여자하고 삼 년 동안 사귀었다는 게 수치다. 다음 주에 지인분께서 소개팅해준다고 해서 나가보려고.,Pro_03668,Pro_03668_00004,E17,S05_D02
train-015459,train,노년,여성,재정,만성질환 무,슬픔,환멸을 느끼는,ANGRY,옆집 노인이 아파서 입원을 했는데 병원비가 부족해서 퇴원을 했어. 너무 안타깝다. 맞아. 나도 재정이 부족해서 도와줄 수가 없었어. 우리 집에 있는 따뜻한 밥과 반찬을 조금씩 나누어주는 건 어떨까?,Pro_12440,Pro_12440_00011,E29,S13_D02
train-042471,train,청년,남성,대인관계,해당없음,분노,툴툴대는,ANGRY,매일 일을 하긴 하는데 목표 의식이 없어서 무엇을 하고 있는지 모르겠어. 그러니까 일을 더 못하게 되고 욕만 먹는 것 같아. 내가 왜 이 일을 해야 하는지 차근차근 정리해보아야겠어.,Pro_03542,Pro_03542_00031,E11,S04_D02
train-027610,train,노년,남성,대인관계,만성질환 유,상처,질투하는,ANGRY,나 그동안 필요하면 휴일까지 반납하고 과장님을 도와드렸는데 어떻게 이럴수가 있지? 과로 때문에 건강이 안좋아서 며칠 쉬려고 말씀드렸더니 그럴바에 회사를 그만두라는군. 일단 아프면 안 되니까 수술 후에 재활치료를 열심히 해야지.,Pro_09752,Pro_09752_00002,E41,S04_D01
train-030039,train,청소년,남성,학교폭력/따돌림,해당없음,분노,툴툴대는,ANGRY,친구들은 나를 너무 따돌리는 것 같아서 집에서 툴툴거렸어. 담임 선생님과 상담을 통해 문제점을 파악하려고 해.,Pro_00302,Pro_00302_00023,E11,S03_D02
train-046284,train,중년,여성,"대인관계(부부, 자녀)",해당없음,분노,악의적인,ANGRY,홀로 아이들을 키우면서 일을 하는 게 너무 힘들어. 나는 왜 이런 엄마인 걸까? 차라리 생명 보험을 들고 죽고 싶어. 그럼 아이들도 편하게 살지 않을까? 아이들을 위해서라도 죽는 것은 아닌 것 같아. 더 열심히 일해서 남부럽지 않게 키울 거야.,Pro_08586,Pro_08586_00039,E15,S07_D02
train-007401,train,중년,남성,건강,해당없음,분노,방어적인,ANGRY,내 몸매가 괜찮은 것 같은데 아내는 운동이라도 하라고 성화야. 작년까지 골프를 쳤는데 허리가 안 좋아서 그만뒀어. 조금 괜찮아져서 다시 골프를 치러 다녀볼까 해.,Pro_07265,Pro_07265_00006,E14,S09_D02
train-016233,train,중년,남성,건강,해당없음,분노,성가신,ANGRY,아내가 아픈데 매번 약을 챙겨줘야 한다는 게 귀찮아. 아내한테 미안하지만 언제까지 이렇게 해야 할지 모르겠어. 그래도 가족인데 귀찮아하지 말고 잘 챙겨줘야겠지.,Pro_07270,Pro_07270_00021,E19,S09_D02
train-002256,train,청년,여성,"연애,결혼,출산",해당없음,분노,짜증내는,ANGRY,미치겠어. 같이 준비해야 하는 결혼인데 나만 준비하고 나만 힘든 것 같아! 모든 걸 다 나한테만 떠맡겨놓고 알아서 하란 식이야. 지금 해야 할 게 얼마나 많은데. 그냥 내버려 뒀더니 지금까지 나 혼자서 모든 걸 다 했어. 오늘 상의해 봐야겠어.,Pro_05224,Pro_05224_00025,E13,S05_D02
train-042880,train,노년,남성,대인관계,만성질환 무,분노,툴툴대는,ANGRY,머리를 심하게 다쳐 기억 상실증에 걸렸어. 모든 걸 기억하지 못하니 너무 외롭고 허탈하군. 병이지만 나 자신이 너무 밉고 실망스러워. 내가 바라던 노년은 이런 것이 아니야. 뭐든지 적어야겠어. 기억을 못 하더라도 정보가 있으면 사람들과 잘 지낼 수 있겠지.,Pro_09782,Pro_09782_00014,E11,S04_D02
train-045008,train,청년,남성,"진로,취업,직장",해당없음,분노,구역질 나는,ANGRY,우리 집은 가난해서 장학금이 꼭 필요한데 친구들보다 시험을 못 본 것 같아. 공부를 더 열심히 해야 했는데 너무 공부를 안 한 것 같아. 나 자신이 미워. 공부 계획부터 짜야겠어. 앞으로는 체계적으로 열심히 공부할 거야.,Pro_03788,Pro_03788_00017,E17,S06_D02
train-025963,train,노년,여성,재정,만성질환 무,상처,질투하는,ANGRY,내 주식은 망하고 김 영감 주식은 대박이 나서 질투 나. 김 영감보다 내가 더 대박 나지 못해서 짜증나. 나도 거기에 투자하지 못한 게 후회 돼. 주식 공부를 더 해서 더 좋은 투자를 해야겠어.,Pro_12452,Pro_12452_00014,E41,S13_D02
train-040972,train,노년,남성,"건강,죽음",만성질환 무,슬픔,환멸을 느끼는,ANGRY,코로나 때문에 특히 우리 같은 노인들은 더 조심해야 한다는 뉴스를 보았어. 웬만하면 외출을 주로 삼가도록 노력하고 있어. 특히 위생에는 더욱 철저히 관리하기도 하고. 맞아. 하는 일도 없는데 실내에서 많은 시간을 보내니 답답할 때가 많아.,Pro_10640,Pro_10640_00053,E29,S11_D02
train-045638,train,청년,남성,대인관계,해당없음,분노,짜증내는,ANGRY,부모님으로부터 독립을 해야 하지만 아직도 못하고 있어 난 너무너무 한심한 것 같아. 아직 여건이 안 돼서 부모님에게 의지하고 있어서 나 자신이 정말 지긋지긋해. 지금 당장의 독립은 어렵고 부모님과 많은 이야기를 통해서 이 문제를 해결해야겠어.,Pro_03544,Pro_03544_00030,E13,S04_D02
train-042191,train,청년,여성,대인관계,해당없음,분노,성가신,ANGRY,우리 아들은 평생 미혼모의 자식이란 소리를 듣고 살아야 하네. 아빠도 없이 나 때문에. 다 내 잘못이야. 불쌍한 내 아들은 엄마를 잘못 만난 거지. 씩씩하고 올바른 아이로 키워야지. 일도 열심히 해서 돈도 많이 벌고.,Pro_05110,Pro_05110_00040,E19,S04_D02
train-000142,train,청년,남성,대인관계,해당없음,상처,질투하는,ANGRY,나랑 이십년지기 친구가 나보다 다른 친구를 더 좋아하는 것 같아 질투나. 응. 나는 그 친구가 제일 친한 친구인데 그 친구는 아닌가 봐.,Pro_03572,Pro_03572_00004,E41,S04_D02
train-018839,train,청소년,여성,학교폭력/따돌림,해당없음,상처,억울한,ANGRY,내가 눈치를 너무 많이 봤나 봐. 친구들이 내가 줏대가 없다고 결국 따돌림을 당하게 됐어. 나는 다른 친구들의 생각을 존중하느라 눈치를 본 건데 줏대 없다고 싫어할 줄 몰랐어. 내 생각이 그랬단 걸 말해주고 대화로 해결이 되면 좋겠어.,Pro_01898,Pro_01898_00013,E47,S03_D02
train-041460,train,노년,남성,"건강,죽음",만성질환 무,분노,방어적인,ANGRY,몸 아픈 아내 간호를 아이들에게 부탁했더니 사이가 껄끄러워졌어. 내가 오래 혼자 간병해 왔고 이제 몸이 힘드니 좀 나누어 맡자고 했는데 다들 껄끄러워하네. 유산을 많이 남겨주는 부모도 아닌데 자기 몸도 못 챙긴다고 속으로 욕할까 봐 무서워.,Pro_10625,Pro_10625_00021,E14,S11_D02
train-012578,train,청소년,남성,학업 및 진로,해당없음,분노,악의적인,ANGRY,나보다 공부 잘하는 얄미운 애가 대학에 떨어졌으면 좋겠어! 이런 내가 너무 나쁜 건가 싶어서 어떻게 하면 이런 생각이 안 들지 고민이 돼. 친구와 비교하는 걸 그만두고 내가 잘하는 걸 열심히 해야겠어.,Pro_00186,Pro_00186_00003,E15,S02_D02
train-043978,train,노년,여성,재정,만성질환 유,분노,짜증내는,ANGRY,치매 판정을 받아 일터에서 해고돼서 그저 가난한 늙은이가 됐어. 이런 내가 싫어. 이렇게 되지 않도록 열심히 살았는데 결국 모든 걸 잃었어. 이런 내가 지긋지긋해. 치매에 걸려서 모든 걸 잃었는데 이런 노인네한테 무슨 방법이 있을까. 방법은 없어.,Pro_12364,Pro_12364_00029,E13,S13_D01
train-006721,train,청년,여성,대인관계,해당없음,분노,방어적인,ANGRY,사회생활 하면서 새로운 친구를 만들기 어려워진 것 같아. 결국 사회에서 자주 만나야 하니 실수할까 봐 사회에서 친구를 사귀기 쉽지 않아. 내가 한 말이 잘못 전달되어 오해를 산 적 있거든. 그 이후로 사회생활 하는 집단 속에서 새로운 친구 만들기 꺼려졌어. 고등학교 때 친한 친구들이 근처에 살아서 의지를 많이 하고 있어. 사회생활에서 새로운 친구를 만들기보다 원래 친한 친구들에게 더 집중해 보려 해.,Pro_05105,Pro_05105_00027,E14,S04_D02
train-028072,train,청년,남성,대인관계,해당없음,상처,질투하는,ANGRY,너무 완벽한 친구가 있는데 그 친구도 나보다 못한 게 있을 것 같아. 돈이랑 직업이랑 외모까지 완벽한 친구인데 나보다 못한 점이 하나라도 있었으면 좋겠어. 너무 불공평하잖아. 생각해보니 그 친구보다 잘할 수 있는 게 많은 것 같아. 나를 더 발전시켜야겠어.,Pro_03572,Pro_03572_00008,E41,S04_D02
train-015065,train,청소년,남성,가족관계,해당없음,분노,짜증내는,ANGRY,난 이번 설에 가족들에게 세뱃돈을 한 푼도 못 받아서 짜증 나! 반 애들은 몇십만 원씩 받았다던데. 난 없어. 세뱃돈 조금만 달라고 말해볼까?,Pro_00064,Pro_00064_00003,E13,S01_D02
train-000778,train,청년,남성,대인관계,해당없음,분노,구역질 나는,ANGRY,동료가 뒤에서 내 욕을 하고 다녔대. 늘 웃으면서 예의 있게 나를 대하던 친구라 믿어지지 않아. 사람이 그렇게까지 두 얼굴일 수 있다니 소름 끼치고 역겨울 지경이야. 솔직히 표정 관리가 안 될 것 같아. 그냥 이렇게 멀어질 수밖에 없겠어.,Pro_03548,Pro_03548_00018,E17,S04_D02
train-024177,train,노년,남성,재정,만성질환 유,분노,짜증내는,ANGRY,자기들 잘난 맛에 사는 사람들을 보면 화가 나. 지들이 잘나면 얼마나 잘났다고. 그런 자식들은 꼭 사람을 무시하고 깔본단 말이야. 내가 볼 땐 멋도 없는 자식들인데. 모르는 척해야지. 그런 사람들하고는 말도 섞고 싶지 않아.,Pro_10804,Pro_10804_00009,E13,S13_D01
train-044927,train,노년,여성,대인관계,만성질환 무,분노,악의적인,ANGRY,남편과 사별하고 혼자 남으니까 공허하고 우울해. 나도 남편 따라서 갈까 하는 생각이 들어. 이 나이 먹고 할 줄 아는 것도 없고 뭘 해도 즐겁지 않아. 이렇게 살아서 뭐 하나 싶어. 사실 딸이 걱정된다면서 나한테 정신과 상담을 추천해줬어. 딸이랑 같이 병원에 가볼까?,Pro_11346,Pro_11346_00009,E15,S04_D02
train-039237,train,노년,남성,대인관계,만성질환 유,당황,한심한,ANGRY,마음대로 움직일 수 없어 불편해 속상해. 몸이 불편한데 사람들한테 도움을 청해도 항상 들어주지 않으니까. 잘 도와줄 때도 있고 그렇지 않을 때도 있어. 스스로 하려고 노력은 하지.,Pro_09769,Pro_09769_00011,E58,S04_D01
train-002578,train,청년,여성,"진로,취업,직장",해당없음,분노,악의적인,ANGRY,계속 취업이 안 되니 사회에 대한 분노가 차. 글쎄 잘 모르겠어. 사회가 나를 버린 것 같고 악감정만 쌓이네. 부모님과 이 문제에 대해 상의를 해볼까?,Pro_05346,Pro_05346_00003,E15,S06_D02
train-040498,train,노년,남성,재정,만성질환 무,분노,성가신,ANGRY,노후 준비를 잘 했어야했는데 내 자신이 한심하네. 괜히 주위 사람들과 비교하게 되는 것 같아. 그러다보니 내 자신이 무가치해.,Pro_10870,Pro_10870_00025,E19,S13_D02
train-014206,train,청소년,여성,가족관계,해당없음,분노,구역질 나는,ANGRY,엄마가 강아지 똥을 치우라는데 힘들어서 잘 못하겠어. 냄새까지 비위에 안 맞아서 구역질이 날 것 같아. 강아지는 엄마가 원해서 키우는 거니까 엄마가 해결하라고 말해야지.,Pro_01628,Pro_01628_00034,E17,S01_D02
train-011858,train,청년,남성,"진로,취업,직장",해당없음,분노,성가신,ANGRY,정말 회사 취업 준비하는 것 너무 짜증 나. 자기소개서 열심히 써서 제출해도 매번 탈락이고 면접 볼 기회도 없는 게 제일 문제야. 일단 자기소개서를 회사 합격한 친구한테 보여주면서 첨삭을 받아.,Pro_03790,Pro_03790_00023,E19,S06_D02
train-019105,train,중년,남성,"직장, 업무 스트레스",해당없음,분노,툴툴대는,ANGRY,타 부서와 협력을 해야 할 일이 많아 신경 써야 할 게 배로 늘었어. 일이 많아 힘들어. 그런데도 팀원들은 잘 따라오지 않는 것 같아 더 화가 나. 회식을 통해 팀 분위기를 바꿔봐야겠어.,Pro_07382,Pro_07382_00006,E11,S10_D02
train-039874,train,노년,남성,대인관계,만성질환 무,분노,분노,ANGRY,요즘 정말 학대받는 느낌이야. 내가 정신적으로 몹시 아프거든. 정신을 놓을 때가 많아. 내 정신이 아닐 때는 인지를 못 하다가 정신이 들어보면 학대받고 있다는 게 느껴져. 못난 내가 증오스럽네.,Pro_09781,Pro_09781_00015,E10,S04_D02
