sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,manual_relabel_reason
train-025792,train,노년,여성,대인관계,만성질환 무,분노,노여워하는,ANGRY,자식들이 나를 구태여 요양원에 보내서 화가 나. 나는 가기 싫었는데 억지로 보내서 섭섭해. 자식들과 한 번 더 이야기를 해 봐야겠어.,Pro_11349,Pro_11349_00010,E18,S04_D02,
train-002949,train,중년,여성,"재정,은퇴,노후준비",해당없음,분노,툴툴대는,ANGRY,십 년이 넘게 직장에 다니는데 아직 집을 장만하지 못해서 남편이 안달하는 거야. 그럴수록 건강만 나빠지고 머리만 빠지니 좀 느긋하게 마음먹고 최선을 다해 살면 언젠가는 우리에게도 기회가 오지 않을까 그렇게 생각하지. 남편도 좀 느긋하게 생각했으면 좋겠어.,Pro_08702,Pro_08702_00014,E11,S08_D02,
train-004811,train,청년,여성,대인관계,해당없음,분노,악의적인,ANGRY,사람들을 이용하는 건 정말 나쁜 거야. 누군가가 악의적으로 다른 사람을 이용하는 것을 보았거든. 맞아 그래서 그 사람에게 이용당하고 있다는 걸 알려줘야겠어.,Pro_05106,Pro_05106_00016,E15,S04_D02,
train-048920,train,노년,남성,대인관계,만성질환 무,당황,한심한,ANGRY,자식들이 이제 나에게 막 대하고 나를 무시해. 학대받는 느낌이야. 이게 다 내가 잘못 키웠기 때문일까? 내가 다시 훈육하면 될까? 아내와 함께 이 일에 대해 고민해봐야겠어.,Pro_09829,Pro_09829_00047,E58,S04_D02,
train-004131,train,중년,여성,건강,해당없음,분노,짜증내는,ANGRY,요새 마음이 불편하고 기분도 오락가락하고 잘 알 수가 없어. 짜증이 나다가 우울하다가 이상해. 감정기복이 심한 거 같아. 갱년기 우울증인가?,Pro_08824,Pro_08824_00016,E13,S09_D02,
train-028300,train,노년,여성,재정,만성질환 무,분노,노여워하는,ANGRY,최씨 할머니가 백만 원을 빌린 후로 나만 보면 피해 다니는 게 보여서 화가 나네. 전화도 받지 않고 길에서 마주쳐도 못 본 척 피해 다녀. 이를 어쩌면 좋아. 집에 한번 찾아가서 대화를 해봐야겠어.,Pro_12429,Pro_12429_00035,E18,S13_D02,
train-000142,train,청년,남성,대인관계,해당없음,상처,질투하는,ANGRY,나랑 이십년지기 친구가 나보다 다른 친구를 더 좋아하는 것 같아 질투나. 응. 나는 그 친구가 제일 친한 친구인데 그 친구는 아닌가 봐.,Pro_03572,Pro_03572_00004,E41,S04_D02,
train-024024,train,노년,남성,대인관계,만성질환 유,슬픔,환멸을 느끼는,ANGRY,내가 병으로 고생하는 것을 보고도 아들이 술 담배를 계속 해. 술 담배를 끊게 해야 할 텐데 나처럼 아플까 봐 걱정이 돼. 아들과 대화를 해서 설득을 시켜봐야겠어.,Pro_09740,Pro_09740_00002,E29,S04_D01,
train-010059,train,청년,여성,"연애,결혼,출산",해당없음,분노,짜증내는,ANGRY,내 신랑은 정말 제대로 하는 게 하나도 없어! 제때 빨래를 하고 널어야 하는데 글쎄 게임을 하느라 그걸 까먹은 거야. 빨래에서 냄새가 나더라고 정말 짜증 나! 바쁜 것도 아니고 게임을 하다가 제대로 안 했다는 것이 더 짜증이 나더라고!,Pro_05224,Pro_05224_00023,E13,S05_D02,
train-004098,train,청년,남성,"진로,취업,직장",해당없음,당황,한심한,ANGRY,나만 취업을 못 했어. 정말 한심해. 취업에 대한 정보를 많이 찾아보고 준비하고 있어. 더욱 노력해서 나도 취업에 성공하겠어.,Pro_03829,Pro_03829_00006,E58,S06_D02,
train-028005,train,중년,남성,"직장, 업무 스트레스",해당없음,분노,방어적인,ANGRY,나중에 책임 문제가 생기지 않도록 모든 업무는 상사에게 메일로 보고하고 회신을 받아 진행하고 있어. 저번에 이렇게 깔끔하게 처리하지 않았다가 문제가 생겨서 곤혹을 겪었었거든. 계속 이렇게 해야지. 안 하고 혼나는 것보단 좀 귀찮더라도 확실히 하는 게 좋으니까.,Pro_07385,Pro_07385_00004,E14,S10_D02,
train-014814,train,노년,여성,재정,만성질환 유,분노,분노,ANGRY,주변 사람들은 건강하고 여유로운데 나는 질환을 앓고 있고 돈도 없는 현실이 싫어. 왜 나만 이렇게 힘들게 고생하는지 너무 화가 나. 부정적인 생각 때문에 더 힘든 것 같아. 상황을 긍정적으로 바라봐야겠어.,Pro_12361,Pro_12361_00013,E10,S13_D01,
train-020608,train,청년,남성,대인관계,해당없음,분노,방어적인,ANGRY,친척이 볼 때마다 결혼 언제 하냐고 보채길래 누구처럼 고생하면서 살고 싶지는 않다고 했어. 당연하지. 말하는 친척도 결혼생활이 마냥 즐거운 건 아니라고 알고 있는데 말이야. 잘 모르겠어. 친척분의 말이 결혼에 대해서 다시 생각해보는 계기가 되기는 해.,Pro_03545,Pro_03545_00024,E14,S04_D02,
train-035466,train,청소년,여성,가족관계,해당없음,슬픔,환멸을 느끼는,ANGRY,우리 가족은 가족이 아닌것 같아. 매일 다투고 서로 미워하고 이것이 무슨 가족이야. 동생은 가출했는데 부모님은 싸우느라 우리가 뭘 하는지 관심도 없어. 너무 지긋지긋하고 환멸을 느껴. 우리 식구도 다른 식구처럼 서로 생각하며 살았으면 좋겠어. 나부터 부모님께 먼저 이야기해 볼까 해.,Pro_01640,Pro_01640_00044,E29,S01_D02,
train-043523,train,중년,여성,"대인관계(부부, 자녀)",해당없음,분노,분노,ANGRY,남편과 이혼을 했는데 이게 다 내 잘못인 것 같아서 나 자신이 증오스러워. 내가 조금만 더 참았으면 이혼하지 않았을 텐데. 지금 상황을 긍정적으로 보고 앞으로 내 삶을 살아갈래.,Pro_08581,Pro_08581_00014,E10,S07_D02,
train-031718,train,중년,남성,"대인관계(부부, 자녀)",해당없음,상처,질투하는,ANGRY,내 친구 남편들은 아직도 아내 좋다고 난리 라는데 나는 이게 뭐야. 남편은 친구들 남편이랑 달라도 너무 달라. 내 친구 남편은 이번에 생일로 차를 선물했다던데.,Pro_07052,Pro_07052_00003,E41,S07_D02,
train-038774,train,노년,여성,"건강,죽음",만성질환 유,상처,억울한,ANGRY,슬픈 마음이 진정되지 않아. 마음이 무너져 내리는 느낌이야. 굳은 마음으로 투병 중이던 남편이 결국 하늘나라로 갔어. 자신이 아프면서도 내 몸 걱정하며 살뜰하게 챙겨준 남편을 생각하니 더 마음이 아프네. 이제 아프지 않고 좋은 곳에서 편히 쉬길 바랄 뿐이야.,Pro_12158,Pro_12158_00026,E47,S11_D01,
train-007894,train,노년,남성,재정,만성질환 유,분노,악의적인,ANGRY,내가 건강이 나쁜 데다가 아직도 전세를 면치 못하고 있으니 누구도 이해하지 못해. 심장 질환이 있는 것은 다들 알지만 아직 전세살이를 하고 있으니 참 한심한 일이지.,Pro_10806,Pro_10806_00002,E15,S13_D01,
train-012026,train,청년,여성,"진로,취업,직장",해당없음,분노,악의적인,ANGRY,내 전 직장 사수가 나에 대해서 안 좋은 말을 퍼트리고 다닌 거 있지. 나도 어디 가만있나 봐. 나도 나쁜 소문 다 내고 다닐 거야. 당해봐야 알지 자기도.,Pro_05346,Pro_05346_00012,E15,S06_D02,
train-000779,train,청년,남성,대인관계,해당없음,분노,구역질 나는,ANGRY,선배가 내 아이디어를 자기 아이디어인 것처럼 회의에서 얘기해서 화가 나. 화가 나다 못해 그 간사함이 너무 역겨워. 내 아이디어를 도둑질한 거잖아. 참고 넘어갈 수가 없어서 팀장님께 면담을 요청해서 말씀드리려고 해.,Pro_03548,Pro_03548_00026,E17,S04_D02,
train-021191,train,청소년,여성,가족관계,해당없음,분노,방어적인,ANGRY,오빠가 시도 때도 없이 트집 잡고 못 살게 굴어! 처음엔 받아 쳤는데 이제는 그러려니 해. 투명인간 취급하고 있지. 뭐라고 시비를 거는지 다 들려서 짜증나긴 하지만. 무시하는 게 정답인 것 같아.,Pro_01625,Pro_01625_00022,E14,S01_D02,
train-002576,train,청년,여성,대인관계,해당없음,분노,악의적인,ANGRY,나를 해코지한 사람에게 복수하고 싶어. 피시방에서 작은 언쟁이 있었다는 이유로 나를 밀치고 폭력을 가했어. 분한 마음이 아직도 가시질 않아.,Pro_05106,Pro_05106_00006,E15,S04_D02,
train-018084,train,청년,남성,"연애,결혼,출산",해당없음,분노,툴툴대는,ANGRY,아내가 이를 심하게 갈면서 잔다는 것을 결혼 후에 알게 되었어. 한숨도 못 자고 있어. 어떻게 해야 할까. 아무래도 병원을 같이 한번 가봐야 할 거 같아 .,Pro_03662,Pro_03662_00010,E11,S05_D02,
train-045531,train,노년,남성,"건강,죽음",만성질환 무,슬픔,환멸을 느끼는,ANGRY,한평생 나만 보고 산 우리 아내가 치매에 걸려 너무 슬퍼. 아이들 키우느라 나 돌보느라 고생 많이 했지. 대가가 이렇다니 너무 불쌍할 뿐이야. 평소에 아내가 꽃을 참 좋아했어. 내일 퇴근길에는 예쁜 꽃 한 송이를 사 들고 가야겠어.,Pro_10640,Pro_10640_00054,E29,S11_D02,
train-016641,train,청년,남성,"진로,취업,직장",해당없음,상처,억울한,ANGRY,믿기지가 않아. 내가 그 회사에 들어가려고 노력했는데 취직한지 얼마 안돼서 부도가 나다니. 하필 내가 들어가고 난 뒤라 더욱 신경이 쓰여. 아직 회사 내역을 모르지만 어쩌겠어. 이왕 이렇게 된 거 끝까지 내 자리에서 최선을 다해야지.,Pro_03818,Pro_03818_00014,E47,S06_D02,
train-050066,train,청년,남성,대인관계,해당없음,분노,짜증내는,ANGRY,다리가 불편한데 직장과 집에서 내 마음을 이해하지 못하는 것 같아 힘들어. 이렇게 내 몸이 아픈 것도 지긋지긋하고 이렇게 사는 내 모습도 보기 싫어. 내가 좋아하는 게임을 하면서 잠시 기분을 풀어야겠어.,Pro_03544,Pro_03544_00021,E13,S04_D02,
train-010395,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,환멸을 느끼는,ANGRY,부모님이 자꾸만 언제 결혼할 거냐고 물어봐. 너무 지겨워. 방에 들어가서 문을 잠그고 노래를 듣거나 일기를 써. 응. 나는 혼자만의 시간을 보내면 기분이 한결 나아져.,Pro_05240,Pro_05240_00023,E29,S05_D02,
train-040991,train,노년,남성,대인관계,만성질환 유,상처,억울한,ANGRY,건강이 나빠지다 보니 부정적이고 비관적 생각을 많이 하게 되고 사람 만나기도 싫어지고 그래. 아무래도 전문가들과 상담해 보는 것이 도움이 되겠지. 부정적인 생각을 덜 할 수 있으면 좋겠어.,Pro_09758,Pro_09758_00001,E47,S04_D01,
train-007987,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,억울한,ANGRY,얼마 전에 외근하게 되어서 서울로 다녀왔는데 늦게 왔다고 담당자가 한마디 해서 속상했어. 그러니깐. 길이 막혀서 십 분 정도 늦은 건데 말이지.,Pro_08978,Pro_08978_00016,E47,S10_D02,
train-025640,train,노년,여성,"건강,죽음",만성질환 무,분노,악의적인,ANGRY,나는 진짜 오래 살 것 같아. 내 재산을 탐내는 사람들이 그렇게 많으니까. 다들 나 죽기만 기다리니까 정말 속상해. 나는 그냥 돈만 주는 사람인가 싶고. 돈 말고 나를 인간적으로 대해줄 수 있는 친구를 사귀어봐야겠어.,Pro_12186,Pro_12186_00002,E15,S11_D02,
train-006617,train,청년,남성,"진로,취업,직장",해당없음,분노,짜증내는,ANGRY,이직하고 싶어. 업무적성이 너무 안 맞아서 짜증이 나.,Pro_03784,Pro_03784_00029,E13,S06_D02,
train-016929,train,노년,여성,"건강,죽음",만성질환 무,분노,노여워하는,ANGRY,좋은 일 하나 없는 인생인데 살아서 뭐하나. 앞으로도 똑같을 거 생각하면 화만 나는데. 지금까지도 그랬는데 뭐가 변하겠어? 이렇게 울화병이 가득한데. 친구들한테 하소연 하면 좀 나아질 것 같아.,Pro_12189,Pro_12189_00057,E18,S11_D02,
train-022620,train,청년,여성,"진로,취업,직장",해당없음,상처,억울한,ANGRY,팀장님이 시키는 대로 일만 했는데 프로젝트 실패 원인이 나라고 지목해서 억울해. 팀장님이 자신의 직위 때문에 어쩔 수 없이 그랬다는데 사과도 없어. 팀장님과 따로 얘기를 해서 사과를 받아야겠어.,Pro_05378,Pro_05378_00038,E47,S06_D02,
train-018878,train,청소년,남성,학교폭력/따돌림,해당없음,분노,구역질 나는,ANGRY,가해자들이 선생님 앞에서만 친한 척해. 선생님께 폭력을 당하고 있다고 사실대로 말씀드리고 싶은데 일이 너무 커지는 것 같아 망설여져. 그래도 폭력 사실을 감추는 건 좋지 않겠지. 사실대로 말씀드려야겠어.,Pro_00308,Pro_00308_00002,E17,S03_D02,
train-042295,train,노년,여성,"건강,죽음",만성질환 무,분노,성가신,ANGRY,내가 치매에 걸려서 우리 남편이 힘들게 나를 돌봐주고 있어. 남편에게는 고맙지만 너무 미안해. 나는 남편에게 도움은커녕 짐만 되고 있어. 남편에게 늘 고마워하고 내가 도움이 될 수 있는 부분을 찾아서 남편에게 힘이 되어야겠어.,Pro_12190,Pro_12190_00032,E19,S11_D02,
train-009983,train,청년,여성,대인관계,해당없음,슬픔,환멸을 느끼는,ANGRY,친하지도 않은 선배가 갑자기 연락이 오면 어떨 것 같아? 응. 친하지 않은 정도가 아니라 나랑 사이가 안 좋은 선배였거든. 근데 갑자기 부탁하는 연락을 해서 별로야. 몰라. 거절하든가 해야지.,Pro_05120,Pro_05120_00054,E29,S04_D02,
train-008471,train,청년,남성,"진로,취업,직장",해당없음,분노,성가신,ANGRY,직장 상사가 너무 까다로워서 일하기에 성가셔. 일단 시간 약속을 너무 철저히 지켜. 내가 실수하면 봐주지 않고 계속 화를 내. 동기랑 뒷담화를 깠지.,Pro_03790,Pro_03790_00024,E19,S06_D02,
train-003492,train,중년,여성,건강,해당없음,분노,성가신,ANGRY,어휴. 챙겨 먹을 게 많기도 하네! 건강 염려증인지 좋다는 약은 다 챙겨 먹고 있어. 이래도 되나 싶네. 병원에서 처방해 준 것 말고도 비타민까지 먹으니.,Pro_08830,Pro_08830_00010,E19,S09_D02,
train-041127,train,노년,남성,"건강,죽음",만성질환 무,슬픔,환멸을 느끼는,ANGRY,우리 부부는 잠자는 시간대가 달라서 각자 방에서 잠을 잔 지도 한 십 년쯤 된 것 같아. 그런데 어제는 집사람이 이제는 한방에서 같이 자는 게 어떻겠냐고 하더라고. 이제는 서로가 돌봐야 하는 나이라서 항상 눈에 보이는 곳에서 있어야 한다고 하더라고.,Pro_10640,Pro_10640_00041,E29,S11_D02,
train-042146,train,청소년,남성,가족관계,해당없음,분노,성가신,ANGRY,내 다리가 불편한 걸로 같은 반 친구가 자꾸 놀려. 난 진짜 쓸모없는 사람일까? 내가 이렇게 태어난 걸 누구를 탓하겠어. 나는 쓸모없어. 부모님이랑 이야기하고 싶어. 부모님은 나를 아껴주시거든.,Pro_00070,Pro_00070_00004,E19,S01_D02,
train-031679,train,노년,여성,재정,만성질환 무,분노,방어적인,ANGRY,친구가 돈을 빌려 달라고 하는데 거절했어. 나는 아무한테도 돈을 빌려주지 않아.,Pro_12425,Pro_12425_00029,E14,S13_D02,
train-010068,train,청년,여성,"연애,결혼,출산",해당없음,분노,방어적인,ANGRY,요즘 남자 친구랑 권태기인 것 같아. 관계가 그냥 그래서? 그냥 지루해. 재미없어.,Pro_05225,Pro_05225_00024,E14,S05_D02,
train-049564,train,노년,여성,"건강,죽음",만성질환 무,분노,성가신,ANGRY,남편이 아파서 돌보는 중인데 너무 힘이 들어. 자식들이 도와주지도 않네. 놀러 가지도 못하고 남편만 돌보니깐 너무 우울해. 내가 사라지는 것 같아. 자식들을 불러서 하루만 돌봐 달라 그러고 나만의 시간을 가지면서 재충전해야겠어.,Pro_12190,Pro_12190_00019,E19,S11_D02,
