sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,manual_relabel_reason
train-016849,train,노년,남성,재정,만성질환 유,기쁨,만족스러운,HAPPY,병 때문에 정년을 채우지 못했는데 생각보다 퇴직금이 많이 나와서 기뻐. 퇴직금을 어떻게 분배해서 노년에 사용해야 할지 고민 중이야. 투자 전문가를 찾아가서 자문을 받아봐야겠어.,Pro_10855,Pro_10855_00002,E64,S13_D01,
train-018328,train,중년,남성,"재정,은퇴,노후준비",해당없음,상처,버려진,SAD,자식들이 나한테 연락을 안 해. 내가 필요가 없어졌나 봐. 아직 많이 도와줘야 할 것 같은데 자식들은 그게 아닌가 봐. 연락을 기다리지 말고 그냥 내가 먼저 연락을 해야겠어.,Pro_07180,Pro_07180_00022,E49,S08_D02,
train-008815,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,어제 친구가 나보고 미안하다고 사과를 먼저 하더라. 저번에 싸워서 연락 안 했는데 먼저 사과해서 너무 다행이야. 나도 내가 잘못한 부분은 다시 사과하려고.,Pro_05158,Pro_05158_00024,E67,S04_D02,
train-022009,train,청년,남성,"연애,결혼,출산",해당없음,슬픔,우울한,SAD,연애가 길어지니 서로 관심도 점점 없어지고 다 부질 없는 것 같아 너무 우울해. 어떻게 해야 될지 너무 막막해. 여자 친구와 대화를 많이 해보고 서로 맞춰가려 노력해야 될 것 같아.,Pro_03675,Pro_03675_00028,E24,S05_D02,
train-019572,train,노년,남성,재정,만성질환 유,상처,억울한,ANGRY,난 분명 제대로 휴가를 쓰고 병원에 가서 치료 받았는데 무단결근 처리가 돼서 월급이 깎였어. 월급명세서를 봤는데 월급이 깎여 있어서 너무 당황스럽고 억울했어. 담당 부서에 가서 어디서 잘못되었는지 확실히 하지 않으면 안 되겠어. 난 분명히 제대로 휴가를 쓰고 갔거든.,Pro_10838,Pro_10838_00008,E47,S13_D01,
train-004990,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,기쁨,HAPPY,드디어 내일부터 여름휴가다! 호캉스 하려고! 요즘 어디 다니기 좀 걱정되어서. 맛있는 것도 많이 먹고 잠도 잘 자려고. 요즘 인간관계로 너무 스트레스를 받았거든.,Pro_08631,Pro_08631_00008,E60,S07_D02,
train-008975,train,청년,여성,대인관계,해당없음,기쁨,편안한,CALM,내일 고등학교 친구들이랑 만나기로 했어. 오랜만에 만나지만 편안한 마음이 들어. 맞아. 고등학교 땐 정말 가까이 지냈는데 내가 서울에 살면서부터 자주 못 봤거든. 아무래도 맛있는 걸 먹으러 갈 것 같아. 다들 음식을 좋아하거든.,Pro_05154,Pro_05154_00008,E63,S04_D02,
train-030896,train,청년,여성,"진로,취업,직장",해당없음,상처,괴로워하는,SAD,내 상사는 왜 이렇게 말을 심하게 할까? 나는 상사 복이 없나봐. 응. 사람이 조금 실수도 할 수 있는 건데 실수 할 때마다 인신공격을 해서 너무 서러워. 나가서 친구들이랑 맥주라도 한잔 해야겠어.,Pro_05379,Pro_05379_00007,E48,S06_D02,
train-002645,train,청년,여성,대인관계,해당없음,기쁨,느긋,HAPPY,나는 약속을 한 상대가 늦게 와도 괜찮아. 기다리는 시간에도 혼자만이 할 수 있는 일이 있거든. 서점을 간다든지 쇼핑을 한다든지. 응. 그래서 상대가 늦어도 화가 나지 않아.,Pro_05157,Pro_05157_00004,E66,S04_D02,
train-003748,train,청년,여성,"진로,취업,직장",해당없음,기쁨,기쁨,HAPPY,다니고 싶었던 회사에 합격했어! 급여도 예상보다 괜찮고 너무 좋아! 고마워. 동생하고 짜장면 시켜서 먹기로 했어! 친구들도 축하해주고 있어.,Pro_05391,Pro_05391_00011,E60,S06_D02,
train-009024,train,청년,여성,대인관계,해당없음,기쁨,흥분,HAPPY,내가 오늘 고백을 받았는데 그 사람과의 연애가 너무 기대가 돼. 맞아. 너무 좋은 일이 생겨서 흥분된다. 고마워. 나도 그 사람에게 정말 잘해야지.,Pro_05156,Pro_05156_00008,E65,S04_D02,
train-016328,train,청소년,여성,가족관계,해당없음,당황,당황,ANXIOUS,오늘 학교에서 돌아와 내 방을 열었더니 엄마가 계서서 당황했어. 어제 성적표가 나와서 숨겨놨는데 알고 계실까 무서워. 엄마의 주의를 돌려야겠어. 배가 아프다고 해야겠어. 어릴 때부터 자주 배가 아팠거든.,Pro_01661,Pro_01661_00025,E50,S01_D02,
train-036001,train,청소년,여성,가족관계,해당없음,슬픔,슬픔,SAD,할머니가오랬동안 편찮으시다가 얼마전에 돌아가셨어. 할머니가 어려서부터 나를 정말 귀하게 여기시고 잘해 주셨거든 그래도 이제 아픔없는 그 곳에서 편히 쉬셨으면 좋겠어.,Pro_01631,Pro_01631_00079,E20,S01_D02,
train-032772,train,청년,남성,"연애,결혼,출산",해당없음,불안,초조한,ANXIOUS,나이 먹고 아기가 없다 보니 초조한 생각이 많이 드는 것 같아. 아무래도 주변에 친구들이 슬슬 아기를 가지다 보니 더 그런 것 같아. 점점 마음이 좁아지는 것 같아.,Pro_03690,Pro_03690_00004,E39,S05_D02,
train-024418,train,노년,남성,"건강,죽음",만성질환 무,불안,초조한,ANXIOUS,사고를 당한 아들이 깨어나기만을 기다리고 있는데 너무 초조해. 빨리 의식을 찾았으면 좋겠어. 너무 속상해. 아내와 대화를 나누면서 시간을 보내야겠어.,Pro_10650,Pro_10650_00007,E39,S11_D02,
train-025397,train,노년,여성,재정,만성질환 유,분노,노여워하는,ANGRY,죽어도 재산을 안 물려주겠다고 하니까 자녀들이 내가 노망이 났다고 해! 키워봤자 다 헛거야! 속이 터지니까 옆집 할매한테 전화라도 걸어서 하소연해야지.,Pro_12369,Pro_12369_00012,E18,S13_D01,
train-041599,train,노년,남성,대인관계,만성질환 무,분노,노여워하는,ANGRY,집에서 나만 따돌림을 당하고 있어. 텔레비전을 볼 때도 내가 무슨 말만 하면 대화가 뚝 끊기고 내 말은 듣지도 않아. 세대차이인지 내 생각을 말하면 무조건 고리타분하다고 생각하는 거 같아. 나를 권위적인 사람이라고 생각하는 거지.,Pro_09789,Pro_09789_00029,E18,S04_D02,
train-026919,train,청소년,남성,가족관계,해당없음,기쁨,신이 난,HAPPY,형이랑 놀다가 길에서 돈을 주웠어. 내가 운이 정말 좋은 가봐. 그런데 이 돈을 내가 가져도 되는 걸까? 역시 내 돈이 아니니까 주인을 찾아 돌려줘야겠어.,Pro_00119,Pro_00119_00023,E68,S01_D02,
train-009391,train,중년,여성,"대인관계(부부, 자녀)",해당없음,분노,구역질 나는,SAD,남편이 술을 먹고 만취돼서 토가 나와 옷에 가득 묻었어. 비싼 옷을 버려 속상해. 응. 술 먹는 남편만 생각하면 이제 구역질이 나. 금주 학원에서 하는 프로그램에 참여시켜야겠어.,Pro_08588,Pro_08588_00011,E17,S07_D02,manual_seed_angry_to_sad_v1
train-016856,train,청년,남성,"진로,취업,직장",해당없음,슬픔,비통한,SAD,군대를 다녀오니 내가 다니던 학과가 없어져 버려서 슬퍼. 앞으로는 변경된 다른 학과 수업을 들어야 할 텐데 잘 적응할 수 있을지 걱정돼. 교수님과 상담해보고 조언을 구해야겠어.,Pro_03793,Pro_03793_00004,E22,S06_D02,
train-008940,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,내가 가장 가고 싶어 하는 기업에 떨어졌어. 힘내서 내년에 또 지원하면 될 거야. 응. 그렇다고 생각해야 일이 잘 풀릴 것 같아. 맞아. 부정적인 생각을 하는 것보다 훨씬 도움이 되는 것처럼 느껴져.,Pro_05393,Pro_05393_00007,E62,S06_D02,
train-021749,train,청소년,여성,학업 및 진로,해당없음,기쁨,편안한,CALM,열심히 공부해서 그런지 시험에서 모르는 문제가 없어서 편안했어. 시험에서 모르는 문제가 없으니까 문제를 풀 때 더 확신을 가졌던 것 같아. 시험 문제가 잘 풀려 편안했어.,Pro_01794,Pro_01794_00019,E63,S02_D02,
train-021561,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,우리 언니지만 정말 대단해. 아나운서 공채에 합격을 했어. 응. 나도 아나운서가 꿈이긴 한데. 언니처럼 말을 잘 못해. 언니와 함께 연습을 많이 해야겠어. 언니는 정말 잘하고 친절하거든.,Pro_01673,Pro_01673_00038,E62,S01_D02,
train-021176,train,청소년,남성,가족관계,해당없음,기쁨,자신하는,HAPPY,우리 아빠 키가 백팔십팔 센티미터래. 완전 크지? 아니 모델은 아니신데. 모델 뺨치게 훤칠하셔 다리도 엄청 길고! 아직은 아닌데. 나도 아빠처럼 키가 커지기 위해 운동을 열심히 하고 있지!,Pro_00120,Pro_00120_00021,E69,S01_D02,
train-044131,train,노년,여성,대인관계,만성질환 무,당황,당황,ANXIOUS,이 양반하고 이제 이혼을 했어. 이혼을 안 해야 했는데 자식들에게 잘못한 것 같아. 자식들을 위해서 이혼을 안 하고 싶었지만 참을 수 없었어. 내가 더 참았어야 했는데. 이미 갈라섰으니 다시 만날 수는 없겠지. 자식들에게 조금이라도 더 잘해주어야겠어.,Pro_11381,Pro_11381_00069,E50,S04_D02,
train-036018,train,청소년,여성,학교폭력/따돌림,해당없음,분노,툴툴대는,ANGRY,그 애한테 무슨 일이 생기면 다 나를 지목한다니까. 나보고 챙겨주라는데 너무 귀찮은 경우가 있어! 그 애를 챙겨줄 사람은 나뿐이 없으니까.,Pro_01862,Pro_01862_00002,E11,S03_D02,
train-018448,train,노년,여성,재정,만성질환 무,슬픔,후회되는,SAD,시세를 잘 알아보지 않고 부동산을 구매한 것 같아 후회된다. 그때는 몰랐는데 나중에 알아보니 내가 잘못 구매한 것 같아. 부동산 업체 사람과 대화를 나눠서 해결해 볼 수 있는 지 알아봤었지. 이번에도 그래야겠어.,Pro_12434,Pro_12434_00006,E23,S13_D02,
train-049871,train,청소년,남성,학교폭력/따돌림,해당없음,불안,당혹스러운,ANXIOUS,나는 귀를 다쳐서 친구들이 하는 말에 집중하지 못해 자꾸 눈치가 보여. 친구들이 왜 알아듣지 못하냐고 핀잔을 주는데 속상하고 슬펐어. 친구들에게 솔직하게 내 귀에 관해서 이야기 해야겠어.,Pro_00326,Pro_00326_00004,E35,S03_D02,
train-032328,train,청소년,여성,가족관계,해당없음,분노,악의적인,ANGRY,얼마 전에 반려견을 집에 데려왔어. 동생이랑 같이 돌보겠다고 부모님과 약속했는데 나만 책임을 떠맡은 것 같아. 동생 방에 반려견의 배변 패드를 옮겨놓고 책임을 다 하라고 눈치를 줄 거야. 부모님께 이 문제에 대해서 말씀드렸는데 내가 누나니까 참으라고 하셨어. 그래서 너무 화가나.,Pro_01626,Pro_01626_00017,E15,S01_D02,
train-025245,train,노년,여성,대인관계,만성질환 유,불안,두려운,ANXIOUS,내가 치매래. 나중에 남편까지 잊어버릴까 봐 두려워. 아직은 초기지만 남편까지 기억 못 하게 되면 정말 어떡하지? 남편 사진이 담긴 목걸이를 제작해야겠어.,Pro_11302,Pro_11302_00011,E31,S04_D01,
train-038185,train,노년,여성,"건강,죽음",만성질환 무,분노,구역질 나는,ANGRY,남편 때문에 가끔 너무 짜증나. 나는 정말 운과 복이 없나 봐. 남편이 경제력이 없어서 평생 여유 없이 살아왔는데 앞으로도 계속 쪼들려야 한다는 생각이 들면 신세가 한탄스럽고 남편이 원망스러워. 그래도 남편은 인성이 좋고 착하긴 해. 돈이 전부가 아닌데 건강함을 감사하며 남은 인생을 즐겁게 살도록 노력해야겠어.,Pro_12188,Pro_12188_00011,E17,S11_D02,
train-009310,train,중년,여성,건강,해당없음,기쁨,편안한,CALM,내가 보니 건강한 사람들의 공통점은 마음이 평온한 거에 있는 거 같아. 당연하지. 몸과 맘이 편안한 상태가 건강에 더할 나위 없이 좋은 환경이지. 먼저 욕심을 버리고 미련을 버려야지 맘이 평안할 것 같아.,Pro_08874,Pro_08874_00007,E63,S09_D02,
train-020471,train,청년,여성,대인관계,해당없음,분노,구역질 나는,ANGRY,이번에 실적이 좀 좋았더니 평소엔 아는 척도 안 하던 동기들까지 나한테 친한 척이야. 재수 없게 평소엔 아는 척도 안 하더니 뭐 콩고물이라도 바라는 건지 원. 모르겠어. 사회생활이 너무 어려워.,Pro_05108,Pro_05108_00022,E17,S04_D02,
train-003161,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,미국 드라마를 보다 보면 너를 신뢰할 수 없다는 말을 많이 해. 역시 대인관계의 기본은 서로에 대한 신뢰인가 봐. 신뢰를 형성하고 그것을 유지하는 건 참 어려운 일 같아.,Pro_05153,Pro_05153_00018,E62,S04_D02,
train-013362,train,청소년,여성,학업 및 진로,해당없음,불안,스트레스 받는,ANXIOUS,아빠는 맨날 공부만 하래. 집에 가기 싫어. 집에서는 밥 먹을 때 만이라도 공부 얘기 좀 안 했으면 좋겠어. 다른 주제를 먼저 꺼내봐야겠어.,Pro_01763,Pro_01763_00017,E32,S02_D02,
train-036732,train,청소년,남성,학업 및 진로,해당없음,불안,불안,ANXIOUS,나는 자라서 뭐가 될까? 나는 꼭 되고 싶은 게 없거든. 내 친구들은 모두 학원에 다니고 준비를 하는데 나만 꿈이 없는 것 같아 불안해.,Pro_00201,Pro_00201_00008,E30,S02_D02,
train-013754,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,느긋,HAPPY,병원서 검진 받았는데 아이가 건강하게 태어나겠다고 의사 선생님이 그랬어. 의사 선생님에게 막상 듣고 나니 실감이 나서 더 기뻤어. 바르고 긍정적인 생각을 하고 말과 행동 역시 잘해야겠다고 생각했어.,Pro_05277,Pro_05277_00028,E66,S05_D02,
train-001084,train,노년,남성,대인관계,만성질환 무,기쁨,신이 난,HAPPY,딸아이가 취업 후 첫 월급으로 내게 선물을 줘서 기쁘다. 응. 그것도 비싼 선물이야. 고급 지갑을 선물 받았어.,Pro_09839,Pro_09839_00003,E68,S04_D02,
train-022680,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신이 난,HAPPY,기다리던 명절 연휴가 드디어 내일부터라니 너무 신이 나. 그동안 업무가 많아서 휴가도 내지 못하고 정말 힘들었는데 긴 연휴라니 밀린 잠부터 잘 거야. 못 본 친구들도 만나고 스트레스도 풀려고 해. 생각만으로도 너무 기뻐.,Pro_05399,Pro_05399_00001,E68,S06_D02,
train-000116,train,청년,여성,"진로,취업,직장",해당없음,기쁨,자신하는,HAPPY,나 이번에 지원한 회사 최종합격할 것 같은 기분이 들어! 그동안 지원하는 곳마다 불합격이어서 우울했는데 이번에는 진짜 제대로 준비했어. 합격할 것 같다는 자신감이 들어.,Pro_05400,Pro_05400_00002,E69,S06_D02,
train-047640,train,청년,남성,"진로,취업,직장",해당없음,슬픔,마비된,SAD,아내는 항상 승진에 성과금까지 받는데 난 그런 적이 없어서 슬퍼. 나보다 뛰어나지 않은 것 같은데 어딜 가도 아내만 대접받는 기분이라 이제는 힘들고 지쳤어. 내가 회사에서 좀 더 노력하고 아내에게 모르는 부분은 물어봐야겠어.,Pro_03796,Pro_03796_00019,E25,S06_D02,
train-005279,train,노년,남성,대인관계,만성질환 유,슬픔,마비된,SAD,요즘 코로나 일 구 때문에 밖에 나가질 못하니 영 답답해. 친구도 만나고 싶은데 몇 달 동안 다 끊어져 버린 느낌이 들어.,Pro_09736,Pro_09736_00005,E25,S04_D01,
train-020487,train,중년,여성,건강,해당없음,슬픔,낙담한,SAD,아침에 일어날 때마다 몸이 아파. 몸에 이상이 있을까 봐 두려워. 병원에서 진료를 받고 건강관리를 해야겠어.,Pro_08839,Pro_08839_00011,E28,S09_D02,
