sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,relabel_reason
train-046239,train,청소년,여성,학업 및 진로,해당없음,불안,취약한,ANXIOUS,허리가 너무 아파서 공부를 오래 못하겠어. 성적도 너무 낮은데 고민이야. 앉아서 공부해야지 싶다가도 왠지 공부하다가 아프게 될 것 같아서 그냥 눕게 돼. 그때 한의원에 가서 침을 맞으면서 치료를 받았어. 푹 쉬고.,Pro_01764,Pro_01764_00041,E33,S02_D02,
train-020582,train,노년,여성,대인관계,만성질환 무,분노,성가신,ANGRY,남편이 젊을 때 고생한 이야기를 늘어놓는 게 너무 귀찮아. 그것도 들은 과거 이야기를 자꾸 해서 성가셔. 나도 같이 과거 이야기나 하면서 맞장구를 좀 쳐 볼까 싶어.,Pro_11350,Pro_11350_00008,E19,S04_D02,
train-002430,train,중년,남성,"직장, 업무 스트레스",해당없음,불안,스트레스 받는,ANXIOUS,아 진짜 열 받아. 정말 하기 싫은 일이 있는데 이번에 또 하게 생겼어. 저번에도 내가 했는데 왜 나만 하냐고.,Pro_07403,Pro_07403_00015,E32,S10_D02,
train-001029,train,노년,여성,"건강,죽음",만성질환 무,기쁨,감사하는,HAPPY,오랫동안 못 만났던 친구들이 다들 건강히 잘살고 있어 감사해. 다들 나이 들어 보이기는 해도 아픈 데 없이 잘 지내고 있어서 든든해. 자주 만나 소풍도 다니고 서로 챙겨주면서 지내고 싶어.,Pro_12232,Pro_12232_00010,E61,S11_D02,
train-028090,train,청년,남성,"연애,결혼,출산",해당없음,슬픔,비통한,SAD,아내는 출산 후 쉬지도 못하고 출근하며 열심히 일했는데 결국 회사에서 잘렸어. 아내 회사에서는 인재를 몰라주는 것 같아. 내가 다 속상해. 나도 속상하고 아내도 속상할 테니 같이 여행이라도 가서 재충전을 해야겠어.,Pro_03673,Pro_03673_00014,E22,S05_D02,
train-000895,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,만족스러운,HAPPY,어제 통장을 보니 통장에 모아둔 돈이 생각보다 많아서 기뻐. 응. 그래서 사실 나는 힘들 때마다 통장에 찍힌 숫자를 보곤 해. 슬럼프를 극복하는 나만의 팁 같은 거지. 넉넉한 잔고를 보면 마음이 든든해지거든.,Pro_07195,Pro_07195_00017,E64,S08_D02,
train-000199,train,청년,남성,대인관계,해당없음,상처,질투하는,ANGRY,부잣집 아들인 친구가 부러우면서도 질투나. 나도 저렇게 부잣집에서 태어나면 취업하겠다고 고생 안 해도 될 텐데.,Pro_03572,Pro_03572_00010,E41,S04_D02,
train-007018,train,청년,남성,"진로,취업,직장",해당없음,기쁨,신이 난,HAPPY,나 드디어 원하는 직장에 취직했어. 너무 기분이 좋고 신이 나. 이제부터 시작이니 더욱 노력해야겠어.,Pro_03839,Pro_03839_00001,E68,S06_D02,
train-000418,train,노년,여성,"건강,죽음",만성질환 무,당황,남의 시선을 의식하는,ANXIOUS,나는 노년의 청춘을 생각하지만 다른 사람들은 죽음을 대비해야 하는 나이에 이런 나를 못마땅해할 것 같아. 난 아직 건강하다고 생각하고 하고 싶은 것도 많은데 내가 잘못된 걸까? 남의 의견에 휘둘리기보다 새로운 것에 도전해서 성공하는 모습을 보여 줘야겠어.,Pro_12223,Pro_12223_00002,E52,S11_D02,
train-006836,train,청년,남성,대인관계,해당없음,슬픔,낙담한,SAD,내가 성격이 이상한 건가? 이상하게 사람들하고 관계를 오래 유지하지를 못해. 어느 정도 친해지면 사람들이 말을 너무 함부로 하는 거 같아. 나는 기본적으로 말을 무례하게 하는 걸 참지 못하거든. 맞아. 난 친하다고 해도 무례하게 대하는 건 싫어.,Pro_03559,Pro_03559_00018,E28,S04_D02,
train-051089,train,청년,여성,대인관계,해당없음,분노,짜증내는,ANGRY,나는 회사에 다니고 있지만 인생에 목표가 없어서 재미없어. 매일 똑같은 하루하루가 계속되고 목표 없이 사는 게 지긋지긋해. 일단 취미를 만들면 인생에 목표를 찾을 수 있을 거라고 생각해.,Pro_05104,Pro_05104_00011,E13,S04_D02,
train-029377,train,청소년,남성,가족관계,해당없음,기쁨,흥분,HAPPY,오늘 엄마에게 칭찬을 받았어. 너무기쁘고 흥분되지.,Pro_00116,Pro_00116_00009,E65,S01_D02,
train-025009,train,노년,여성,"건강,죽음",만성질환 유,슬픔,비통한,SAD,뇌졸중으로 내 몸을 내가 마음대로 움직일 수 없다는 사실이 너무 슬퍼. 이런 내 상황이 너무 힘들고 어떻게 하면 부정적인 생각을 떨칠 수 있을지 고민이야. 최대한 긍정적인 생각을 하려고 노력하는 것이 가장 좋은 방법인 것 같아.,Pro_12133,Pro_12133_00018,E22,S11_D01,
train-014023,train,청년,여성,"연애,결혼,출산",해당없음,상처,버려진,SAD,애인과 심하게 다퉜는데 몇 달째 연락이 없어. 버려진 기분이야. 가끔 다투긴 했지만 이렇게 오래 연락이 없는 건 처음이야. 이번에는 먼저 연락하지 않으려고 했는데. 내가 또 먼저 연락해봐야겠지.,Pro_05260,Pro_05260_00023,E49,S05_D02,
train-044245,train,노년,여성,대인관계,만성질환 유,상처,희생된,SAD,허리디스크가 있는데 치료비용이 많이 들어서 남편이 부담하기 힘들다고 결국 이혼하기로 했어. 내 곁에 아무도 없는 것 같고 절망적이야. 아무래도 자식들에게 도움을 청해야겠어.,Pro_11317,Pro_11317_00022,E46,S04_D01,
train-010150,train,중년,남성,건강,해당없음,기쁨,안도,CALM,건강 검진 결과를 받았는데 안도감이 들어. 위에 무엇인가 보인다고 엠아르아이를 찍었는데 아무 이상이 없다고 나왔어. 이렇게 긴장하고 또 안도하기는 처음인 것 같아.,Pro_07318,Pro_07318_00004,E67,S09_D02,
train-029003,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,느긋,HAPPY,아이들을 학교에 보내고 남편과 영화를 보러 왔어. 너무 느긋하고 좋다. 다 재미있어 보여서 어떤 영화를 볼지 고민이야. 남편에게 물어보는 게 좋을 것 같아.,Pro_08757,Pro_08757_00023,E66,S08_D02,
train-015101,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,신뢰하는,CALM,자식들이 도와준다고 해서 잘 살 수 있을 것 같아 마음이 기뻐. 내가 은퇴가 얼마 남지 않아서 사실 걱정했는데 자식들이 도와준다고 해서 믿음이 가. 마음 편하게 은퇴를 맞이해도 될 것 같아.,Pro_07193,Pro_07193_00016,E62,S08_D02,
train-026096,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,안도,CALM,안 팔리던 땅이 괜찮은 가격에 잘 팔렸어. 이 돈은 함부로 안 쓰고 잘 모아뒀다 노후자금으로 쓸 거야. 노후 걱정은 이제 끝이야. 나중에 자식들에게 손을 안벌려도 될거 같아 다행이야.,Pro_08758,Pro_08758_00013,E67,S08_D02,
train-042054,train,청소년,여성,가족관계,해당없음,당황,부끄러운,ANXIOUS,어제 부모님이 크게 싸우셨어. 다 나 때문인 것 같아서 너무 죄책감이 들어. 내가 더 잘했더라면 싸우지 않으셨을 거야. 부모님께 너무 미안한 마음뿐이야. 내가 부모님께 사과하고 싶어 내가 더 잘하겠다고 말씀드릴 거야.,Pro_01667,Pro_01667_00036,E56,S01_D02,
train-050816,train,노년,여성,"건강,죽음",만성질환 무,당황,혼란스러운,ANXIOUS,만성질환으로 인해 건강이 계속 안 좋아지는 게 느껴져서 힘들고 내 삶 자체가 후회된단다. 병원비 문제도 마찬가지로 고민되고 더 열심히 살지 못한 것 같아 죄책감까지 느낀단다. 내가 할 수 있는 선에서 최선을 다해서 건강을 챙겨야겠지. 돈을 더 아끼면서 말이야.,Pro_12230,Pro_12230_00017,E59,S11_D02,
train-022446,train,청년,여성,"연애,결혼,출산",해당없음,상처,고립된,SAD,나 곧 결혼하는데 부를 친구가 없어. 정말 비참하다. 학창 시절에 따돌림을 당해서 친구가 없었어. 그때를 떠올리니 슬프다. 펑펑 우는 게 도움이 될 것 같아.,Pro_05254,Pro_05254_00004,E43,S05_D02,
train-028318,train,노년,여성,재정,만성질환 무,불안,취약한,ANXIOUS,내가 힘없고 가난한 노인이라고 우리 동네에 소문이 다 났어. 나이 먹어서 일자리 구하기도 쉽지 않고 빚 때문에 매일 죽겠어. 다행히 몸은 건강해서 서둘러서 일자리를 알아보려고 해.,Pro_12444,Pro_12444_00005,E33,S13_D02,
train-034951,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,감사하는,HAPPY,회사에서 정년퇴직 후에 대리점 사장을 하면 어떻겠냐고 물어보더군. 기분이 참 좋아. 그동안 나의 수고를 인정하는 거지. 노고를 잊지 않은 회사에 참 고마워. 대리점 사장으로 또 열심히 일하는 게 표현하는 길이겠지.,Pro_07192,Pro_07192_00027,E61,S08_D02,
train-041615,train,노년,남성,"건강,죽음",만성질환 무,분노,성가신,ANGRY,내 동생이 죽었어. 막내동생인데 암에 걸렸대도 곧 괜찮아질 줄 알았는데 이렇게 빨리 가 버렸어. 병원비라도 보탰어야 하는데 내가 많이 무심했어서 너무 후회돼.,Pro_10630,Pro_10630_00009,E19,S11_D02,
train-049656,train,중년,여성,"대인관계(부부, 자녀)",해당없음,분노,악의적인,ANGRY,불임이라고 남편이랑 이혼했어. 차라리 죽었으면 좋았을 텐데 이런 식으로 갈라지니. 난 왜 이런 몸으로 태어난 건지 모르겠다. 애 못 낳는 여자를 누가 좋아해. 모르겠어. 이렇게 죽고 싶었던 적도 없고 내가 쓸모없다고 느낀 적도 처음이니까.,Pro_08586,Pro_08586_00025,E15,S07_D02,
train-011096,train,청년,남성,"진로,취업,직장",해당없음,분노,구역질 나는,ANGRY,직장 생활에 회의감이 들어. 더는 힘들어서 못 할 것 같아. 직장 후임 때문이야.,Pro_03788,Pro_03788_00031,E17,S06_D02,
train-051342,train,중년,여성,"대인관계(부부, 자녀)",해당없음,슬픔,실망한,SAD,시집살이에 딸 뒷바라지까지 하니 내 젊음은 사라지고 없네. 너무 슬퍼. 딸이 알아서 하게 두고 내 젊음 좀 돌아볼 걸 그랬어. 후회해 봤자 젊음은 안 돌아오니까 지금이라도 젊게 사려고 노력해야겠어.,Pro_08592,Pro_08592_00028,E21,S07_D02,
train-024957,train,노년,남성,재정,만성질환 무,기쁨,신뢰하는,CALM,내가 운영하는 회사에 문제가 생기더라도 얼마든지 주변에 도와줄 사람이 많아. 맞아. 주변에 사람들이 다들 좋아서 나도 보답해주고 싶어. 이번에 사과가 맛있더라고. 사과를 선물해줘야겠어.,Pro_10913,Pro_10913_00010,E62,S13_D02,
train-043124,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,조심스러운,ANXIOUS,아들이 엄마 소일거리라도 찾아서 돈을 벌면 어떻겠냐고 하는데 별로 하고 싶지가 않아. 집이 넉넉지 않은 건 맞지만 내가 정신 장애가 있어서 일을 꾸준히 하기가 어렵기도 하고. 아들이랑 조금 더 얘기를 해봐야겠어. 일 구하는 것 말고 다른 방법을 찾아봐야지.,Pro_08729,Pro_08729_00012,E38,S08_D02,
train-022675,train,청년,여성,"진로,취업,직장",해당없음,기쁨,느긋,HAPPY,우리 팀의 실적이 일등인건 확실하기 때문에 느긋하게 결과를 기다리고 있는 중이야. 숫자상 다른 팀과 실적 차이가 월등히 나서 기분이 좋아. 이 등과의 격차가 크니 쫓기지 않아서 여유롭고 실적이 좋으니 보너스도 받을 수 있거든.,Pro_05397,Pro_05397_00026,E66,S06_D02,
train-034360,train,노년,여성,"건강,죽음",만성질환 무,기쁨,편안한,CALM,나이를 많이 먹어서 그런지 남편과 죽음을 준비하는 것에 대해서 얘기를 할 수 있어서 편해. 죽음을 잘 준비해서 마지막에는 편하게 가고 싶어. 목돈을 모아두고 주변을 잘 정리하려고.,Pro_12234,Pro_12234_00001,E63,S11_D02,
train-015480,train,노년,남성,"건강,죽음",만성질환 무,불안,걱정스러운,ANXIOUS,의사가 이제부터 체중관리를 안 하면 당뇨에 걸릴 수도 있다고 해서 많이 불안하고 걱정스러워. 체중관리를 한 번도 안 해본 터라 어떻게 해야 할지 막막하기만 해. 인터넷에서 체중관리 방법을 검색해보고 공부해야겠어. 당뇨는 걸리면 합병증이 무서우니 반드시 체중관리에 성공해야지.,Pro_10648,Pro_10648_00040,E37,S11_D02,
train-034450,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,군대 간 아들에게 잘 지내고 있다고 편지가 도착했는데 편지를 보니 안심이 되네. 갑자기 없으니까 너무 허전하고 걱정이 되었는데 잘 지낸다고 하니 안심이 돼. 다음 면회 때 아들이 좋아하는 음식을 장만해서 가려고 해.,Pro_08638,Pro_08638_00003,E67,S07_D02,
train-047004,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,남의 시선을 의식하는,ANXIOUS,내가 아이들 낳았을 때쯤 투자만 잘못하지 않았어도 이렇게 살지 않았을 텐데. 정말 미안하네. 나 때문에 우리 가족이 지금 이렇게 힘든 것 같아. 바보같이 돈을 너무 많이 날렸어. 정부에 지원을 받을 수 있는지 적극적으로 알아봐야겠어.,Pro_08743,Pro_08743_00011,E52,S08_D02,
train-017283,train,청소년,여성,학업 및 진로,해당없음,분노,툴툴대는,ANGRY,학교 동아리 활동 중에 하고 싶은 게 없어. 근데 선생님은 무조건 해야 된대서 짜증이 나. 나는 댄스를 배우고 싶은데 우리 학교에는 없거든. 선생님께 댄스 동아리를 만들어도 될지 여쭤봐야겠어.,Pro_01742,Pro_01742_00022,E11,S02_D02,
train-010175,train,중년,남성,"대인관계(부부, 자녀)",해당없음,불안,혼란스러운,ANXIOUS,오늘은 딸아이와 말다툼을 했어. 부모로서 여태까지 자식에게 헌신하였는데 조금 실망스럽고 혼란스러워. 통금 시간이 있는데 요새 자주 어겨서 혼을 조금 냈더니 바로 따지고 들더라고.,Pro_07045,Pro_07045_00013,E34,S07_D02,
train-035816,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,환멸을 느끼는,ANGRY,학교에서 애들이 나를 지속적으로 따돌리고 있다는 느낌을 최근에 많이 느끼고 있어. 너무 힘들어. 맞아 진짜 더 이상 어떻게 해야 할지 모르겠어. 포근한 위로 한마디가 필요해.,Pro_01880,Pro_01880_00032,E29,S03_D02,
train-031217,train,노년,남성,재정,만성질환 유,기쁨,안도,CALM,내가 만성질환이 있는데도 사장님이 나를 채용해 주셔서 내가 경제 활동을 할 수 있게 되었어. 병이 있는 사람한테 이렇게 자리를 마련해주는 게 쉬운 일이 아닌데. 사장님께 정말 감사하지. 작은 선물이라도 좀 준비해서 드려야겠어.,Pro_10858,Pro_10858_00001,E67,S13_D01,
train-034445,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,남편이 회사에서 바람을 피운다는 게 잘못된 정보라서 안심이야. 잘 알지도 못하면서 거짓 정보를 줘서 정말 불안했거든. 그동안 남편을 의심해서 미안했는데 오늘은 맛있는 저녁을 준비해야겠어.,Pro_08638,Pro_08638_00007,E67,S07_D02,
train-021810,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,낙담한,SAD,날 괴롭히던 친구와 같이 반이 돼버려서 절망이야. 날 또 괴롭힐 게 분명한데 벌써부터 학교 가기가 싫어. 선생님께 상담을 요청해 볼 거야.,Pro_01879,Pro_01879_00007,E28,S03_D02,
