sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,tired_seed_candidate,tired_seed_candidate_reason,tired_seed_manual_keep,tired_seed_manual_note,service_label_original,tired_seed_version,tired_seed_applied
train-046728,train,청소년,남성,학교폭력/따돌림,해당없음,당황,열등감,SAD,우리 반에서 나보다 성적 좋은 친구를 질투가 나서 내가 괴롭히고 따돌림을 시켰어. 그냥 질투가 났을 뿐인데 친구들이랑 너무 괴롭힌 것 같아서 내 마음이 더 괴로워졌어. 그 친구한테 정말 미안하다고 편지라도 써서 내일 꼭 전해줘야겠어.,Pro_00345,Pro_00345_00011,E54,S03_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-025621,train,노년,여성,재정,만성질환 유,기쁨,신뢰하는,CALM,아픈 내 곁에 남아서 온전히 나를 위해 간호해주는 남편이 너무 고마워. 폐 질환인 나에게 한 번도 병원비를 아낀 적이 없어. 그에게 무언가 보답하고 싶어. 그가 좋아하는 편지를 쓰곤 했어. 남편에게 진심을 다해 편지 쓸 거야.,Pro_12413,Pro_12413_00011,E62,S13_D01,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-002677,train,중년,여성,"직장, 업무 스트레스",해당없음,기쁨,편안한,TIRED,오늘 정말 많이 바쁜 하루였어. 피곤하고 졸려. 바빴지만 막힘없이 술술 흘러가서 스트레스는 없어. 내일부턴 조금 쉬엄쉬엄해도 될 것 같아. 그래서 내일부터는 조금씩 휴식 시간을 가지려고.,Pro_08994,Pro_08994_00005,E63,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,CALM,physical_fatigue_seed_v1,True
train-034642,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,우리 아들이 대기업에 취직할 수 있을 거라 믿고 있어. 항상 잘 해왔던 아들이기에 내가 믿고 기댈 수 있는 것 같아. 아들에게 힘과 용기를 전해줄 수 있는 말을 해 줘야겠어.,Pro_08633,Pro_08633_00024,E62,S07_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-051100,train,청소년,남성,학교폭력/따돌림,해당없음,분노,악의적인,ANGRY,학교폭력 때문에 힘들어. 살고 싶지 않아. 매번 친구문제로 나는 왜 이리 힘이 드는 건지 모르겠어. 내가 바보인가 봐. 방과 후에 선생님에게 찾아가서 솔직하게 이야기 해보려고 해.,Pro_00306,Pro_00306_00059,E15,S03_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-035259,train,청소년,여성,가족관계,해당없음,분노,노여워하는,ANGRY,아빠는 맨날 나도 그러고 싶지 않았는데 잘못만 하면 잔소리만 해. 화가 나! 아빠가 제발 다그치기보다 나도 실수였다는 걸 알아주셨으면 좋겠어. 아빠랑 대화를 통해서 정확히 내가 어떤 부분에 화가 났는지 얘기해야겠어.,Pro_01629,Pro_01629_00026,E18,S01_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-032717,train,청년,여성,대인관계,해당없음,기쁨,편안한,CALM,예전 직장에서 알던 언니가 있는데 사람이 참 좋은 사람인 거 같아. 힘든 일이 있을 때 그 언니랑 대화하다 보면 기분이 풀리더라고. 자주 그러면 듣기 싫을 만도 한데 한 번도 싫은 내색 없이 내 얘기를 잘 들어줘.,Pro_05154,Pro_05154_00020,E63,S04_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-004713,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,이번에 새로 들어온 동료가 성격이 괜찮아서 참 다행이야. 성격도 나랑 비슷해서 잘 맞고 일 처리도 마음에 들어.,Pro_05158,Pro_05158_00029,E67,S04_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-018104,train,중년,남성,"직장, 업무 스트레스",해당없음,상처,억울한,ANGRY,회사에서 유급휴가로 직원들을 차별해. 누군 돈 받으면서 쉬고. 누군 못 쉬고. 나도 돈 받으면서 쉬었으면 정말 좋겠다.,Pro_07418,Pro_07418_00021,E47,S10_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-028418,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,괴로워하는,SAD,회사에서 경기가 어렵다고 우리 팀원 중 두 명을 권고사직시키라고 하는데 말이야. 그 두 명을 나보고 선택하고 하니까 너무 힘드네. 그러니까 내가 답답하다는 거지. 다들 맡아서 하던 일이 있고 그 사람들이 없으면 나머지 사람들이 일을 나눠 하게 되면 더 힘들게 되거든. 하루아침에 직장을 그만두면 그 사람들은 무엇을 먹고살라는 것인지 말이야. 정말 괴로운 상황이야. 우리 임금을 좀 낮추고 같이 일하게 해달라고 해야 하나 고민 중이야.,Pro_08979,Pro_08979_00027,E48,S10_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-010392,train,청년,여성,대인관계,해당없음,당황,부끄러운,ANXIOUS,직장 상사 앞에서 주사를 너무 심하게 해 버렸어. 아니 주말이라 쉬시는 걸 방해하는 것 같아서 못했어. 응. 그렇기도 하고 사실 많이 창피해.,Pro_05147,Pro_05147_00035,E56,S04_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-030656,train,청소년,남성,가족관계,해당없음,기쁨,자신하는,HAPPY,우리 가족은 아직 사춘기인 나를 존중한다고 생각해. 내 말을 믿어주고 나를 항상 응원 해주기 때문이야.,Pro_00120,Pro_00120_00019,E69,S01_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-027664,train,청소년,여성,학업 및 진로,해당없음,분노,구역질 나는,ANGRY,친구가 죽은 걸 보니 함께 했던 과거가 생각나면서 후회되는 게 많네. 친구가 그렇게 안좋은 술 담배할때 옆에서 말리지않고 부추긴거. 반 친구에게 오늘 오후 수업내용 필기를 빌려달라고 할꺼야.,Pro_01748,Pro_01748_00020,E17,S02_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-023178,train,중년,남성,"직장, 업무 스트레스",해당없음,상처,괴로워하는,TIRED,주 업무가 있는데 다른 업무들 때문에 매일 야근만 하고 있어 너무 힘들어. 주 업무도 매일 일정량을 해야 돼서 야근을 안 할 수가 없네. 회사 그만두고 싶어. 집에 가서 그냥 쉬고 싶어.,Pro_07419,Pro_07419_00015,E48,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-034294,train,청년,남성,"진로,취업,직장",해당없음,분노,악의적인,ANGRY,주말에 나오는 거에 관해서 얘기한 적도 없는데 출근하라고 해서 화가 났어. 그래서 회사를 노동 착취로 신고해버렸어. 정말 말 그대로 노동 착취야. 다른 회사를 알아봐야겠어. 사이트 들어가서 공고들 찾아봐야지. 이번엔 제대로 된 회사로.,Pro_03786,Pro_03786_00024,E15,S06_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-009622,train,중년,남성,건강,해당없음,기쁨,편안한,CALM,매주 산을 다녔더니 몸이 매우 건강해졌어. 초기에는 중간만 가도 힘들었는데 이제는 완주해도 힘들지가 않아.,Pro_07314,Pro_07314_00007,E63,S09_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-030796,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,난 노인정 사람들을 믿어. 나를 항상 도와줘.,Pro_09773,Pro_09773_00006,E62,S04_D01,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-036422,train,청소년,여성,학업 및 진로,해당없음,슬픔,환멸을 느끼는,ANGRY,학교에서 하는 상담이 어떤 의미가 있는지 모르겠어. 학교는 나같이 성적이 낮은 아이들 진로에는 많은 관심을 두지않아. 교내에서는 다시는 상담하지 않을거야 대신 다른장소를 날아보고 있어.,Pro_01760,Pro_01760_00026,E29,S02_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-010555,train,중년,남성,"직장, 업무 스트레스",해당없음,불안,두려운,TIRED,요즘 야근이 많아서 피곤해. 식사를 제대로 하고 운동도 틈틈이 하고 있어.,Pro_07402,Pro_07402_00012,E31,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANXIOUS,physical_fatigue_seed_v1,True
train-020530,train,노년,여성,대인관계,만성질환 무,분노,방어적인,ANGRY,아까 어떤 할아버지가 나에게 욕을 해서 싸움이 붙을까 봐 그냥 피했어. 그렇지? 거기서 나까지 싸우면 나도 똑같은 사람 될 것 같았어. 오늘처럼 그냥 피하는 게 답인 것 같아.,Pro_11345,Pro_11345_00009,E14,S04_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-036569,train,청소년,여성,학업 및 진로,해당없음,기쁨,흥분,HAPPY,나 지금 매우 기쁜 일이 생겼어! 그게 내 꿈을 부모님이 받아주시고 지원해주신다고 하셨어. 아주 흥분되고 하늘을 날 것만 같아.,Pro_01796,Pro_01796_00006,E65,S02_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-020172,train,청년,남성,"진로,취업,직장",해당없음,불안,초조한,ANXIOUS,상사가 서류검토에 까다로운 분인데 검토가 끝날 때가지 기다리라고 해서 엄청 초조했어. 맞춤법 하나하나까지 다 검토해서 까다롭기로 유명한 분이거든. 서류 제출 전에 꼼꼼하게 검토하고 확인해서 제출해야 할 것 같아.,Pro_03810,Pro_03810_00021,E39,S06_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-019435,train,중년,남성,"대인관계(부부, 자녀)",해당없음,슬픔,환멸을 느끼는,ANGRY,아들이 친구와 방에서 놀면서 나에 대해서 욕하는 것을 들었는데 참 비참하더라. 내가 못해준다고 생각을 안 했는데 불만이 많더라고. 그 얘기를 듣는데 너무 슬펐어. 철없는 아들이 그냥 치기 어린 마음에 그런 거라 생각하고 술이나 한잔해야겠어.,Pro_07040,Pro_07040_00020,E29,S07_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-023862,train,중년,여성,"직장, 업무 스트레스",해당없음,불안,스트레스 받는,TIRED,오늘도 회사업무가 많아 야근해서 힘들어 아직도 일이 남아있어 이번 달은 계속 야근이야. 퇴근 후 집에서도 업무를 해야겠지.,Pro_08963,Pro_08963_00029,E32,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANXIOUS,physical_fatigue_seed_v1,True
train-041478,train,노년,남성,대인관계,만성질환 무,당황,한심한,ANGRY,나 이제 은퇴하고 싶어. 자녀 교육과 결혼 문제가 해결되지 않아 책임감이 무거워. 겉으론 비슷해 보여도 사정이란 게 다들 조금씩 다르니 크게 도움은 못 돼.,Pro_09829,Pro_09829_00003,E58,S04_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-000540,train,청소년,남성,학업 및 진로,해당없음,분노,성가신,TIRED,공부해야 하는데 너무 졸려서 큰일이야. 왜 놀 때는 안 졸리다가 공부만 하려 하면 졸릴까? 잠 깰 때까지 일어서서 공부해야겠어.,Pro_00190,Pro_00190_00005,E19,S02_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANGRY,physical_fatigue_seed_v1,True
train-031861,train,노년,여성,"건강,죽음",만성질환 유,기쁨,기쁨,HAPPY,남편과 자식들이 우울증 잘 극복하라고 재밌는 이벤트를 해줘서 기뻐. 남편과 아이들의 마음이 참 고맙지. 남편과 자식들의 정성을 봐서라도 좋은 생각을 해야겠어.,Pro_12171,Pro_12171_00005,E60,S11_D01,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-041403,train,노년,남성,재정,만성질환 무,분노,성가신,ANGRY,젊었을 때 투자하지 말고 잘 저축해서 노후 대비 해 놓을걸. 저축해 놓은 게 없으니 하루 벌어 하루 먹고 사는데 일하는 것마다 실수 투성이야. 배운 게 없으니 제대로 할 줄 아는 게 없어. 이 나이에 달리 오란 곳도 없고 가도 내가 잘 할 것 같지도 않고.,Pro_10870,Pro_10870_00054,E19,S13_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-015300,train,노년,남성,대인관계,만성질환 유,당황,한심한,ANGRY,아픈 아내를 보러 한번 찾아오라 할 때마다 일 핑계를 대는 자식들 때문에 당황스러워. 낳아주고 길러준 은혜도 모르고 얼굴 한번 안 비추는 자식들이 한심하면서도 내심 서운해. 어쩌겠어. 나라도 아내 곁에서 열심히 간호하면서 힘이 되어주는 수밖에 없지.,Pro_09769,Pro_09769_00017,E58,S04_D01,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-023022,train,중년,남성,건강,해당없음,기쁨,신뢰하는,CALM,친구의 권유로 운동을 꾸준히 하니 몸이 많이 좋아져서 정말 기뻐. 처음에는 힘들어서 포기하고 싶었지만 차차 적응되어 꾸준히 해서 효과를 본 것 같아. 포기하지 않고 열심히 운동해야겠어. 그리고 이 느낌을 꼭 많은 사람들에게 알려주고 싶어.,Pro_07313,Pro_07313_00012,E62,S09_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-012121,train,청년,여성,"진로,취업,직장",해당없음,당황,한심한,ANGRY,나는 너무 한심한 사람이야. 나이가 마흔이 다 되어가는데 아직 번듯한 직장도 없어. 응. 너무 힘들어.,Pro_05389,Pro_05389_00008,E58,S06_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-050724,train,청소년,여성,가족관계,해당없음,슬픔,슬픔,SAD,저번에 남자친구랑 잠깐 싸웠는데 그 일로 나랑 헤어지자 했어. 감정이 매우 복잡하고 슬퍼. 그때 내 감정이 너무 벅차올라서 심한 말을 했는데 너무 미안하고 눈물이 멈추질 않아. 남자친구와 만나서 왜 그런지 물어보고 내가 잘못한 점을 사과해야겠어.,Pro_01631,Pro_01631_00071,E20,S01_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-033592,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,친한 친구의 메신저 사진을 보니 결혼하는 것 같던데 아무런 연락이 없더라고. 나만 친하다고 생각했는지 앞으로 난 저 친구를 어떻게 봐야 하는지 고민이 많았어. 그런데 어제 그 친구가 우리 집 앞에 찾아와 생일선물을 주더라고. 어제가 내 생일이었는데 선물이랑 같이 결혼 소식을 전하고 싶었대. 나는 이 친구를 진짜 소중하게 생각하고 있었거든. 이제는 마음이 편해졌어.,Pro_05158,Pro_05158_00045,E67,S04_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-000142,train,청년,남성,대인관계,해당없음,상처,질투하는,ANGRY,나랑 이십년지기 친구가 나보다 다른 친구를 더 좋아하는 것 같아 질투나. 응. 나는 그 친구가 제일 친한 친구인데 그 친구는 아닌가 봐.,Pro_03572,Pro_03572_00004,E41,S04_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-011822,train,중년,남성,"대인관계(부부, 자녀)",해당없음,불안,조심스러운,ANXIOUS,주변 사람들이 새로운 사람을 소개해주는데 만나는 것이 너무 부담스러워. 자기의 이익을 위해 만난다는 느낌이 들어.,Pro_07049,Pro_07049_00031,E38,S07_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-024925,train,노년,남성,재정,만성질환 무,당황,혐오스러운,ANXIOUS,우리 가게에 며칠 전부터 음식에 이물질이 들었다고 난리를 치는 손님이 있어서 당황스러워. 한 번도 아니고 며칠째 이러니까 나쁜 마음을 먹고 괴롭히는 게 틀림없어. 정말 혐오스러워. 한 번만 더 똑같은 행동을 하면 증거 사진 찍어놓고 영업방해로 경찰에 신고할 거야.,Pro_10908,Pro_10908_00021,E57,S13_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
