sample_id,candidate_bucket,service_label,approved_label,emotion_major,emotion_minor,situation_keyword,review_note,text
train-045931,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,재정,,다리를 잘 움직이지 못하는 장애가 있어서 돈도 못 벌고 그나마 버는 곳도 나이가 들어 잘렸어 다른 사람은 잘만 움직이는데 난 왜 이럴까. 내가 원망스러워. 다시 내가 일할 수 있도록 노력하고 물리치료도 꾸준히 받고 정상적으로 걷고 싶어.
train-046425,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,학교폭력/따돌림,,나는 에이디에이치디 때문에 어렸을 때부터 치료를 받고 있어. 친구들이 알게 될까 봐 걱정돼. 자꾸 친구들의 눈치를 보게 돼. 그런 자신이 너무 한심하고. 모르겠어. 형에게 지금의 상황을 말해봐야겠어.
train-046457,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"대인관계(부부, 자녀)",,얼마 전에 아내가 사고로 먼저 죽었는데 나는 최근에 위암에 걸리게 되어서 속상해. 다른 사람들은 둘 다 건강히 지내서 비교돼. 그리고 내 건강관리를 못 한 것에 대해 후회도 돼. 병원 치료를 꾸준히 받으면서 위에 좋은 음식들만 챙겨 먹어서 내 건강이라도 어서 회복해야겠어.
train-046947,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"대인관계(부부, 자녀)",,아내가 죽었는데 그동안 제대로 챙겨주지 못한 내 모습만 생각나. 아프다고 하는 말에 왜 진작 병원에 데려가지 않았을까. 난 정말 나쁜 사람이야. 지금 이 상황을 어떻게 해야 할지 모르겠어.
train-046968,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,대인관계,,다 늙어서 간암이라니 이게 다 무슨 꼴인지. 나도 참 한심한 인간이야. 친구들은 다 건강하게 마누라랑 여행 다니느라 바쁘고 나 혼자 뭐 하는 짓인지. 허무하네. 나도 모르겠다. 평생 혼자 쓸쓸히 보내다 가는 거지 뭐.
train-047395,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"진로,취업,직장",,몸이 안 좋아서 제대로 취업 준비도 못 하고 고민이 많아. 친구들은 열심히 살고 있는데 나는 뭐 하고 있나 싶어. 내가 너무 한심해. 일단 병원을 열심히 다니면서 몸 상태를 회복해야지.
train-047664,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"직장, 업무 스트레스",,요즘 난청이 와서 전화 업무가 힘들어. 사람들이 하는 말도 잘 들리지 않고 회사생활이 힘들어. 사람들이 하는 말을 잘 못 알아들으니 내가 너무 무능한 거 같고 바보 같아. 대학병원에 가서 검진도 하고 보청기도 착용해보려고.
train-047915,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"건강,죽음",,아내를 부양해야 하는 내가 건강이 좋지 않아 아들이 대신 돌봐주는데 이런 내가 싫어. 아들을 힘들게 하는 게 너무 미안해. 내가 건강을 빨리 회복해서 아들을 쉬게 해 줘야겠어.
train-047919,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,가족관계,,부모님이 날마다 학교와 학원 과제를 검사하는 게 마음에 안 들어. 내가 숙제를 까먹을까 봐 그러신대. 얼마나 못 미더우면 아직도 확인하시는건가 싶어. 믿음직하지 못한 내 탓인데 뭘 어떡하겠어. 형한테는 안 그러는데 나한테만 그러시잖아.
train-047985,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,평생을 천식을 달고 사니 가끔은 건강한 사람이 미워. 병이 있는 건 난데 건강한 사람을 미워하는 나도 참 한심한 것 같아. 누가 나한테 한심하지 않다고 말해줬으면 좋겠어.
train-048213,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,건강도 좋지 않은데 딸과 갈등도 생겨서 힘들어. 다 내 잘못이야. 다른 건강하고 능력 좋은 엄마가 되지 못해서 열등감을 느껴. 딸과 시간을 보내서 갈등도 해소하고 건강도 회복해야 해.
train-048353,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,건강검진 결과가 안 좋게 나왔어. 평소 음식을 조심했어야 했는데 난 왜 이럴까? 체중조절을 해야 했는데 맨날 인스턴트만 먹었더니 쓸모없는 사람이 된 것 같아. 이제부터라도 체중 관리를 하는 게 좋겠지? 내일부턴 건강식으로 챙겨 먹어야겠어.
train-048655,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,건강 검진 후에 폐암이라는 진단을 받았는데 아이들에게 미안해서 어떡하나. 내 몸 관리도 못 해서 아이들에게 피해만 주고. 더는 걱정 안 시키게 빨리 건강해져야지. 치료도 잘 받고.
train-048665,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"진로,취업,직장",,내가 몸이 불편해서 진로를 못 정하겠어. 다른 사람과 비교돼서 스트레스받아. 내 몸이 건강했으면 진로 선택하는 게 덜 힘들었겠지? 뭐든지 못 하니까 스트레스야. 내가 잘할 수 있는 일을 찾고 싶어.
train-049277,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,어제 병원에 갔는데 비만이라고 단 거를 줄이래. 뚱뚱해진 내 자신이 너무 한심해. 옆집 철우 엄마는 나랑 같이 먹는데 날씬하던데 얄미워 죽겠어 정말. 오늘부터 헬스장에 등록해서 운동해야겠어.
train-049502,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,나름대로 건강관리를 잘 했다고 생각했는데 당뇨병에 걸렸어. 말로만 하지 말고 진작 병원에 가보는 건데. 난 왜 이렇게 미련하지? 일단 병원에 다니면서 치료에만 전념해야겠어.
train-050015,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,유방암에 걸렸다는 사실을 알게 되어 괴로워. 나는 왜 아파도 참고 일만 했을까? 다른 사람들은 이제 여유로운 생활을 즐기는데 나는 병원 신세라니 나 스스로가 한심해. 이제는 아파도 참고 일만 하지 않을 거야. 치료를 받으며 하고 싶었던 일들을 하려고
train-050300,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,건강한 줄만 알았던 몸에 이상이 있었어. 너무 당황스러워. 왜 건강을 돌보지 않았을까? 주변에 건강한 친구들에게 열등감이 느껴져. 그런 건 없어. 나 같은 건 더 힘들어야해.
train-050428,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"대인관계(부부, 자녀)",,아내가 암으로 사망했는데 그 이후로 스트레스성 위염이 걸렸고 미칠 것 같아. 내 인생이 점점 바닥을 치는 것 같아. 일단 정신과에 가서 의사나 만나 봐야겠어.
train-050862,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"대인관계(부부, 자녀)",,친구가 은근히 나를 무시하는 거 같아. 내가 와이프가 없다고 그러는 거겠지? 와이프가 삼 년 전에 암으로 죽고 난 뒤로 나더러 홀아비 티 너무 많이 내고 다닌다잖아. 굳이 안부 전화도 하지 않고 데면데면 지냈었지.
train-050866,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,건강,,중년 여성 탈모가 남들 얘긴 줄 알았는데 내가 탈모 진단을 받을 줄이야! 얼마 전에 친구가 나더러 탈모 아니냐면서 자기랑 비교했는데 너무 기분 나빴어. 걘 숱이 많아 탈모 관리받을 수 있는 유명한 병원을 알아봐야겠어.
train-051020,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"건강,죽음",,배우자의 건강이 약해져서 부양하고 돌보아야 하는데 잘 못 하는 나 자신이 너무 싫어. 다른 사람들은 잘만 하는데 나만 이것조차 못하는 것 같아서 자꾸만 열등감이 생겨. 내가 잘하는 것이 뭔지 한번 더 생각해봐야겠어. 나만의 방식과 사랑으로 돌보아줘야지.
train-051134,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"건강,죽음",,난 점점 몸도 안 좋아지고 부인 또한 건강이 좋지 못한데 자식들은 우리를 미워하는 거 같아. 자식들이 늙고 아픈 우리를 필요로 하겠냐고. 아내 아픈 것도 돌봐야 하는데 힘들어 죽겠어. 자식들을 불러서 진지하게 한 번 대화해 봐야겠어.
train-051153,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"건강,죽음",,건강이 안 좋은 아내 돌보느라 내 삶이 없어져서 여행 다니는 친구를 보면 열등감을 느껴. 자녀들도 모두가 바쁜지 아내에게 무신경해. 내가 잘못 키운 탓인가 봐. 자녀들에게 이 문제에 대해 대화해 보려고 해.
train-051172,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"건강,죽음",,뇌졸중으로 쓰러지고 난 뒤 건강이 약화돼서 가족들에게 의지해야 하니 자꾸 열등감만 생겨. 집사람이 돌봐주고 있지만 애들이 병원비를 감당하니 부담을 느껴 내가 너무 초라해져. 집사람과 얘기해서 같이 집에서 할 수 있는 일을 찾아봐야겠어.
train-051228,ANGRY_TO_ANXIOUS,ANGRY,,분노,방어적인,"건강,죽음",,건강이 나빠져 아내가 수발을 들어주는데 친구는 자식들과 해외여행을 간대서 열등감을 느껴. 나도 자식들이랑 아내랑 행복하게 여행가고 싶은데 몸이 성치 않으니 자꾸 눈물이 나. 모든 게 내 몸이 망가진 탓이라 방법을 모르겠어. 내가 할 수 있는 게 없는 것 같아.
train-007477,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,건강,,건강검진 결과 나올 때마다 기분 나쁜 일이 떠올라. 예전에 병원에서 오진을 받은 적 있거든. 병원 실수로 엄청나게 놀랐는데 항상 그때가 떠오르네.
train-014817,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,재정,,가족들이 내 질환 걱정을 하는 줄 알았는데 치료비가 더 걱정이었다는 사실을 알게 됐어. 내 질병에 대해 걱정해주는 사람이 없어서 화가 나. 가족들에게 내가 먼저 말을 꺼내봐야겠어.
train-014820,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,재정,,돈이 없는데 내가 이렇게 병이 들 줄은 몰랐어. 이런 현실에 화가 나. 재정이 부족해서 내 병 치료를 잘 할 수 있을까 걱정돼. 최대한 몸 관리를 열심히 해서 병을 호전시켜야겠어.
train-017836,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,대인관계,,남편이 간 수치도 높으면서 저녁에 회식하고 들어오겠다고 했어. 갑자기 건강이 악화될까봐 너무 걱정돼. 저번 주에 검사한 결과를 보여주면서 그를 설득해봐야겠어.
train-017837,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,대인관계,,천식발작으로 병원에 왔는데 남편은 연락 한통이 없어. 다행히 아들이 있어서 무사히 병원에 왔지만 또 다시 이런 일이 생길까 걱정돼. 심각한 상황이었다는 것을 알리고 연락을 잘 받아달라고 당부해두어야겠어.
train-018587,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,"재정,은퇴,노후준비",,노후 챙기려고 보험 가입해놓은 거를 남편이 해약해버렸어. 너무 화나. 보험이 없으면 병 걸렸을 때 어떻게 병원비를 대야 할지 막막해. 아깝지만 지금이라도 새로운 보험에 다시 가입해야겠어.
train-033619,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,건강,,얼마 전 건강 검진을 했는데 오진으로 잘못 진단내렸지 뭐야. 내 건강에 이상이 생긴 줄 알고 너무 놀랐고 지금은 화가 나. 그에 대한 마땅한 보상을 받아야겠어.
train-037988,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,대인관계,,술을 너무 자주 마셔서 건강이 나빠지고 사람들에게 실수도 잦아 걱정이야. 결국 알코올성 간 경변이라는 병을 얻어 식구들에게 비난을 받고 있어. 그런데도 술을 끊지 못하는 내가 증오스럽다.
train-042248,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,"진로,취업,직장",,몸이 약해서 요즘 같은 암울한 취업 시장에서 살아남을 수 있을지 걱정스럽고 괴로워. 건강 때문에 학업에 정진하지 못해서 실력도 없고 스펙이 부족한 나 자신이 부끄럽고 미워. 자신감을 먼저 회복하고 우선 내가 잘 해낼 수 있는 일을 찾아서 하고 싶어.
train-044975,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,"진로,취업,직장",,사람이 많은 곳에 있을 때면 발작을 일으키게 돼. 이런 내가 너무 싫어. 이제 곧 취업도 해야 하는데 일상적인 사회생활이 가능할지 걱정이야. 서러워 정말. 약물치료도 열심히 받고 혼자 조용한 곳으로 여행을 떠나야겠어.
train-050603,ANGRY_TO_ANXIOUS,ANGRY,,분노,분노,재정,,퇴직이 코앞인데 모아둔 돈도 없고 내 자신이 증오스러워. 응. 요즘 불안장애가 생겨서 잠을 못자니까 더 고민되고 힘든 것 같아. 이전에는 병원에 가서 상담도 받고 약 처방을 받은 것 같아.
train-009805,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,건강,,건강이 늘 걱정이야. 나이가 드니 무릎도 아프고 고지혈증도 생겼어. 의사가 운동하라는데 꾸준히 운동하는 게 쉽지가 않아.
train-014537,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,대인관계,,부쩍 심해진 장염으로 이불에 실수 했는데 아내가 그 이불 위에서 자고 있어. 건강이 부쩍 나빠지긴 했는데 아내가 이 사실을 알면 화내거나 실망하지 않을까 걱정이야. 먼저 아내에게 사실대로 고백하고 이불을 손수 빨래해야겠어.
train-014538,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,대인관계,,암 수술을 하고 난 후 친구가 정말 괜찮은 거냐며 계속 물어봐. 내 건강을 친구가 걱정해주는 건 고마운데 계속 물어보는 건 부담스러워. 친구에게 걱정은 고맙지만 더 이상 많이 신경 쓰지 않아도 된다고 우회적으로 말해야겠어.
train-014539,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,대인관계,,둘째 딸이 내가 신장이 안 좋다고 판정 받은 뒤 고기를 먹을 때마다 나한테 잔소리를 해. 딸이 날 걱정해주는 마음은 알겠는데 가끔은 과하다고 생각이 들기도 해. 내 건강은 잘 챙기고 있으니 딸에게 과한 걱정과 잔소리는 안 해도 되겠다고 오늘 말해야겠어.
train-016681,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,"건강,죽음",,오늘 신장 기능 검사가 때문에 병원에 갔더니 휴진이야. 먼 곳에서 왔는데 화가 나. 지금 다시 집에 가야 하는데 차가 막히는 시간이라 더 막막하고 짜증이 나. 마침 내가 제일 좋아하는 식당이 이 근처니깐 거기서 식사를 하고 가야겠어.
train-024195,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,재정,,추가적인 합병증이 생겨 내 지출 계획에 차질이 발생했어. 너무 짜증이 나. 이번 일 때문에 돈이 부족할지도 모르는 미래가 너무 걱정돼. 추가 지출에 맞춰 다시 한 번 지출 계획을 작성해봐야겠어.
train-027694,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,"건강,죽음",,고혈압 때문에 요새 병원으로 돈이 너무 많이 나가. 그래. 어떻게 해서든 돈을 아껴야겠어. 걱정이 된다고 말해보고 약사와 상담을 같이 해봐야겠어.
train-032693,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,"진로,취업,직장",,명절만 되면 집에 가기 싫어. 나만 보면 취업 언제 할 거냐고만 물어보니까 짜증 나. 잘 지냈니 밥은 잘 먹니 친구들은 잘 만나니 이런 질문들을 해도 되잖아. 근데 직장은 구했니 취업은 언제 할 거니 공무원 시험 볼 거니 이런 질문만 하잖아. 요즘은 또 건강이 화제니까 건강을 걱정해줘도 되는 거 아냐? 그냥 이제는 가족도 친척도 다 성가셔.
train-046777,ANGRY_TO_ANXIOUS,ANGRY,,분노,성가신,건강,,다 큰 자식들에게 병원비만 부탁하고 너무 한심해. 자식들에게 손 벌리는 내가 너무 싫다. 늙은 나 자신이 미워. 노화가 자연스러운 것임을 받아들여야지. 치료를 더 열심히 받아 자식들 걱정 안 시켜야지.
train-011250,ANGRY_TO_ANXIOUS,ANGRY,,분노,악의적인,건강,,나이가 들고 중년이 되니까 건강이 걱정되네. 특별한 점이 있다기보단 건강 검진을 하면 여기저기 조금씩 문제가 있다고 나오네. 예전에는 마라톤을 좀 했는데 요즘은 통 안 했어. 다시 시작해 볼까?
train-041206,ANGRY_TO_ANXIOUS,ANGRY,,분노,악의적인,대인관계,,남편이 신장이 안 좋아서 계속 병원에 다녀도 별로 나아지지 않고 더 나빠져서 고민이야. 혹시나 불안한 마음도 들고 앞으로 어떻게 살아갈 수 있을까 하는 생각도 들고. 돈과 명예와 건강도 잘 챙겼다고 생각해왔는데 현실은 막막하네.
